,Index,Predicted_values,original
176,354,1,0
246,355,1,0
10,356,0,0
44,357,1,0
481,358,0,0
457,359,0,0
324,360,0,0
186,361,1,1
393,362,0,1
474,363,0,1
39,364,1,1
366,365,1,1
288,366,0,1
100,367,0,1
386,368,1,1
334,369,1,1
415,370,1,1
7,371,0,1
389,372,1,1
170,373,1,1
438,374,0,1
508,375,1,1
118,376,1,1
473,377,0,1
113,378,1,1
472,379,1,1
332,380,1,1
233,381,1,1
61,382,1,1
173,383,1,1
126,384,1,1
266,385,1,1
223,386,1,1
4,387,0,1
482,388,1,1
462,389,0,1
161,390,1,1
72,391,0,1
396,392,1,1
263,393,1,1
291,394,1,1
460,395,0,1
215,396,1,1
369,397,1,1
279,398,1,1
395,399,0,1
232,400,1,1
378,401,0,1
352,402,1,1
251,403,1,1
119,404,1,1
221,405,0,1
476,406,0,1
80,407,0,1
338,408,0,1
331,409,1,1
456,410,1,1
310,411,0,1
179,412,0,1
382,413,0,1
538,414,1,1
45,415,1,1
105,416,1,1
123,417,0,1
459,418,0,1
292,419,1,1
321,420,1,1
269,421,0,1
160,422,1,1
189,423,0,1
520,424,1,1
109,425,0,1
75,426,1,1
89,427,0,1
400,428,1,1
447,429,0,1
313,430,0,1
351,431,1,1
433,432,1,1
494,433,1,1
372,434,0,1
376,435,1,1
82,436,1,1
347,437,0,1
411,438,1,1
510,439,1,1
208,440,1,1
355,441,0,1
98,442,1,1
40,443,1,1
129,444,1,1
328,445,0,1
530,446,0,1
504,447,0,1
295,448,0,1
317,449,0,1
218,450,0,1
528,451,0,1
318,452,1,1
346,453,1,1
174,454,1,1
258,455,1,1
73,456,1,1
226,457,1,1
343,458,1,1
364,459,1,1
181,460,1,1
375,461,1,1
144,462,1,1
401,463,0,1
446,464,0,1
312,465,1,1
333,466,0,1
387,467,1,1
362,468,1,1
53,469,1,1
437,470,0,1
115,471,0,1
205,472,1,1
267,473,1,1
284,474,1,1
150,475,1,1
178,476,1,1
522,477,1,1
264,478,1,1
326,479,1,1
19,480,1,1
81,481,1,1
142,482,1,1
209,483,1,1
489,484,1,1
152,485,0,1
440,486,0,1
428,487,0,1
55,488,0,1
231,489,0,1
503,490,0,1
74,491,0,1
237,492,0,1
262,493,0,1
507,494,1,1
58,495,0,1
390,496,1,1
392,497,0,1
529,498,0,1
293,499,1,1
477,500,0,1
41,501,0,1
349,502,1,1
21,503,1,1
87,504,0,1
506,505,0,1
432,506,1,1
93,507,1,1
527,508,1,1
169,509,1,1
76,510,1,1
397,511,1,1
141,512,1,1
247,513,1,1
139,514,0,1
361,515,1,1
536,516,1,1
359,517,0,1
37,518,0,1
95,519,0,1
253,520,0,1
316,521,0,1
493,522,1,1
148,523,0,1
249,524,0,1
111,525,0,1
443,526,0,1
68,527,1,1
166,528,0,1
23,529,0,1
234,530,0,1
270,531,0,1
124,532,0,1
341,533,0,1
165,534,0,1
5,535,0,1
268,536,1,1
128,537,1,1
256,538,0,1
409,539,0,1
36,540,1,1
