,Index,Predicted_values,original
462,163,0,0
231,164,0,0
237,165,0,0
494,166,1,0
419,167,0,0
11,168,0,0
236,169,0,0
370,170,0,0
323,171,0,0
90,172,0,0
501,173,0,0
43,174,0,0
114,175,0,0
444,176,0,0
312,177,1,0
167,178,0,0
42,179,0,0
122,180,0,0
438,181,0,0
377,182,1,0
305,183,0,0
79,184,0,0
514,185,0,0
518,186,1,0
76,187,0,0
431,188,0,0
12,189,1,0
181,190,0,0
20,191,0,0
243,192,0,0
523,193,0,0
506,194,0,0
40,195,0,0
206,196,0,0
328,197,0,0
267,198,1,0
95,199,0,0
35,200,0,0
100,201,0,0
180,202,0,0
458,203,0,0
385,204,0,0
371,205,0,0
123,206,0,0
16,207,0,0
488,208,0,0
454,209,0,0
121,210,0,0
450,211,0,0
367,212,0,0
280,213,0,0
487,214,1,0
127,215,0,0
279,216,0,0
157,217,1,0
512,218,0,0
507,219,0,0
504,220,0,0
348,221,0,0
47,222,0,0
351,223,0,0
430,224,0,0
403,225,0,0
173,226,0,0
409,227,0,0
250,228,0,0
391,229,0,0
65,230,0,0
533,231,1,0
426,232,0,0
461,233,0,0
85,234,0,0
233,235,0,0
480,236,1,0
498,237,0,0
39,238,0,0
103,239,0,0
372,240,0,0
379,241,0,0
300,242,0,0
189,243,0,0
268,244,0,0
505,245,0,0
59,246,0,0
466,247,1,0
306,248,1,0
457,249,0,0
146,250,0,0
18,251,0,0
338,252,0,0
423,253,0,0
101,254,1,0
201,255,0,0
440,256,0,0
126,257,0,0
452,258,0,0
275,259,0,0
342,260,0,0
347,261,1,0
118,262,0,0
220,263,0,0
320,264,0,0
253,265,0,0
326,266,0,0
519,267,0,0
174,268,0,0
31,269,1,0
322,270,0,0
222,271,0,0
147,272,0,0
281,273,0,0
324,274,0,0
21,275,1,0
106,276,0,0
212,277,0,0
227,278,0,0
381,279,0,0
175,280,0,0
259,281,0,0
496,282,1,0
195,283,1,0
73,284,1,0
7,285,0,0
483,286,0,0
355,287,0,0
193,288,0,0
143,289,0,0
9,290,0,0
25,291,0,0
374,292,0,0
315,293,0,0
525,294,0,0
200,295,0,0
191,296,0,0
66,297,0,0
303,298,0,0
429,299,0,0
135,300,0,0
412,301,0,0
383,302,0,0
58,303,0,0
509,304,0,0
97,305,1,0
414,306,0,0
5,307,0,0
532,308,0,0
325,309,0,0
463,310,0,0
477,311,0,0
178,312,0,0
13,313,0,0
399,314,0,0
128,315,1,0
156,316,1,0
203,317,1,0
481,318,0,0
44,319,0,0
185,320,0,0
27,321,0,0
416,322,0,0
63,323,0,0
531,324,0,0
208,325,0,0
215,326,0,0
520,327,0,0
41,328,0,0
356,329,1,0
53,330,0,0
459,331,0,0
177,332,1,0
282,333,1,0
205,334,0,0
170,335,0,0
210,336,0,0
287,337,0,0
511,338,0,0
82,339,0,0
145,340,1,0
254,341,1,0
10,342,0,0
168,343,1,0
316,344,0,0
470,345,0,0
22,346,0,0
387,347,1,0
375,348,0,0
160,349,1,0
389,350,1,0
346,351,1,0
310,352,0,0
499,353,0,0
274,354,0,0
473,355,0,0
408,356,1,0
6,357,1,0
362,358,0,0
358,359,1,0
186,360,1,0
112,361,1,1
530,362,1,1
241,363,1,1
105,364,1,1
441,365,1,1
224,366,0,1
388,367,0,1
445,368,1,1
163,369,0,1
345,370,1,1
330,371,0,1
183,372,1,1
298,373,0,1
261,374,1,1
84,375,0,1
495,376,0,1
240,377,1,1
149,378,0,1
117,379,1,1
3,380,0,1
321,381,0,1
234,382,0,1
37,383,0,1
500,384,0,1
54,385,1,1
116,386,1,1
413,387,0,1
256,388,1,1
489,389,1,1
365,390,1,1
45,391,0,1
23,392,1,1
464,393,1,1
395,394,1,1
354,395,0,1
343,396,1,1
313,397,0,1
434,398,0,1
296,399,0,1
232,400,0,1
152,401,0,1
357,402,0,1
486,403,0,1
484,404,0,1
264,405,0,1
150,406,0,1
78,407,1,1
199,408,0,1
476,409,1,1
269,410,0,1
88,411,0,1
307,412,0,1
406,413,0,1
87,414,0,1
60,415,0,1
1,416,0,1
140,417,0,1
289,418,1,1
162,419,1,1
491,420,0,1
226,421,0,1
50,422,0,1
125,423,0,1
64,424,1,1
285,425,1,1
245,426,1,1
131,427,0,1
144,428,1,1
420,429,0,1
301,430,0,1
228,431,0,1
72,432,1,1
283,433,0,1
398,434,0,1
460,435,0,1
485,436,0,1
353,437,0,1
252,438,0,1
292,439,1,1
474,440,1,1
91,441,0,1
217,442,0,1
15,443,1,1
8,444,0,1
119,445,1,1
380,446,0,1
94,447,0,1
77,448,0,1
68,449,1,1
223,450,1,1
295,451,0,1
235,452,1,1
229,453,0,1
216,454,0,1
136,455,1,1
164,456,1,1
451,457,0,1
304,458,0,1
308,459,0,1
277,460,0,1
382,461,1,1
361,462,1,1
284,463,0,1
272,464,0,1
286,465,0,1
293,466,0,1
46,467,0,1
288,468,0,1
260,469,1,1
467,470,0,1
266,471,0,1
17,472,1,1
468,473,0,1
142,474,0,1
190,475,1,1
169,476,1,1
418,477,0,1
196,478,0,1
360,479,1,1
390,480,0,1
482,481,1,1
394,482,0,1
363,483,0,1
113,484,0,1
318,485,0,1
340,486,0,1
369,487,0,1
448,488,0,1
0,489,0,1
291,490,1,1
297,491,1,1
255,492,0,1
154,493,0,1
71,494,0,1
336,495,0,1
526,496,1,1
479,497,0,1
402,498,0,1
359,499,1,1
278,500,1,1
309,501,1,1
99,502,0,1
465,503,1,1
134,504,0,1
51,505,0,1
331,506,0,1
302,507,0,1
179,508,0,1
257,509,1,1
61,510,0,1
141,511,0,1
503,512,0,1
449,513,0,1
437,514,1,1
517,515,0,1
239,516,0,1
502,517,0,1
33,518,0,1
115,519,1,1
221,520,0,1
290,521,1,1
478,522,1,1
508,523,1,1
75,524,0,1
299,525,0,1
155,526,0,1
490,527,1,1
248,528,1,1
34,529,1,1
410,530,1,1
376,531,1,1
333,532,0,1
534,533,1,1
350,534,1,1
187,535,0,1
415,536,1,1
497,537,0,1
67,538,0,1
56,539,0,1
349,540,0,1
