,Index,Predicted_values,original
534,309,0,0
19,310,0,0
324,311,0,0
243,312,0,0
99,313,1,0
421,314,0,0
327,315,1,0
309,316,0,0
53,317,0,0
512,318,0,0
526,319,0,0
298,320,1,0
49,321,1,0
161,322,1,0
86,323,1,0
529,324,0,0
506,325,0,0
294,326,0,0
433,327,0,0
107,328,0,0
42,329,1,0
321,330,1,0
528,331,1,0
409,332,1,0
224,333,1,0
357,334,1,0
440,335,1,0
485,336,0,0
48,337,0,0
530,338,1,0
271,339,1,0
218,340,1,0
453,341,1,0
76,342,1,0
398,343,0,0
122,344,1,0
147,345,1,0
272,346,0,0
395,347,1,0
124,348,1,0
282,349,1,0
194,350,0,0
151,351,0,0
360,352,0,0
364,353,0,0
375,354,0,0
332,355,0,0
462,356,0,0
504,357,0,0
251,358,0,0
362,359,0,0
290,360,0,0
439,361,0,1
211,362,0,1
38,363,1,1
113,364,0,1
7,365,0,1
487,366,1,1
94,367,1,1
14,368,1,1
284,369,1,1
434,370,1,1
354,371,1,1
517,372,1,1
252,373,1,1
232,374,1,1
454,375,1,1
83,376,1,1
74,377,1,1
340,378,1,1
70,379,0,1
165,380,0,1
126,381,1,1
56,382,1,1
75,383,0,1
132,384,1,1
411,385,1,1
446,386,1,1
242,387,1,1
510,388,1,1
204,389,1,1
388,390,1,1
443,391,1,1
171,392,1,1
60,393,1,1
221,394,1,1
156,395,1,1
399,396,0,1
311,397,1,1
401,398,1,1
455,399,1,1
407,400,1,1
95,401,1,1
29,402,1,1
44,403,1,1
125,404,0,1
197,405,1,1
274,406,1,1
305,407,1,1
84,408,1,1
270,409,1,1
195,410,1,1
502,411,1,1
381,412,1,1
233,413,1,1
365,414,1,1
432,415,1,1
475,416,1,1
82,417,0,1
64,418,0,1
382,419,1,1
358,420,0,1
532,421,0,1
427,422,0,1
273,423,1,1
337,424,1,1
300,425,1,1
493,426,1,1
226,427,1,1
169,428,1,1
416,429,1,1
312,430,1,1
249,431,1,1
27,432,1,1
25,433,1,1
30,434,1,1
256,435,1,1
299,436,0,1
253,437,1,1
247,438,0,1
101,439,0,1
303,440,1,1
520,441,1,1
192,442,1,1
519,443,1,1
292,444,1,1
478,445,1,1
456,446,1,1
496,447,1,1
227,448,1,1
470,449,1,1
73,450,1,1
419,451,1,1
155,452,1,1
474,453,1,1
301,454,1,1
15,455,1,1
285,456,1,1
71,457,1,1
356,458,1,1
119,459,1,1
501,460,1,1
241,461,1,1
410,462,1,1
90,463,1,1
346,464,1,1
449,465,1,1
291,466,1,1
319,467,1,1
129,468,1,1
328,469,1,1
34,470,1,1
314,471,1,1
31,472,1,1
205,473,1,1
222,474,1,1
415,475,1,1
438,476,1,1
20,477,1,1
133,478,1,1
537,479,1,1
428,480,1,1
240,481,1,1
367,482,1,1
237,483,1,1
174,484,1,1
196,485,1,1
182,486,1,1
207,487,1,1
123,488,1,1
105,489,1,1
342,490,1,1
9,491,0,1
186,492,1,1
120,493,1,1
352,494,1,1
495,495,1,1
521,496,1,1
414,497,1,1
484,498,1,1
390,499,1,1
203,500,1,1
499,501,1,1
481,502,1,1
258,503,1,1
464,504,1,1
1,505,1,1
46,506,1,1
397,507,1,1
531,508,1,1
79,509,1,1
472,510,1,1
28,511,1,1
254,512,1,1
468,513,1,1
509,514,1,1
288,515,1,1
116,516,1,1
208,517,1,1
368,518,1,1
538,519,1,1
345,520,1,1
181,521,0,1
201,522,1,1
417,523,0,1
335,524,1,1
173,525,0,1
277,526,1,1
37,527,1,1
516,528,1,1
100,529,1,1
265,530,1,1
231,531,1,1
97,532,1,1
323,533,1,1
260,534,0,1
369,535,1,1
13,536,0,1
518,537,1,1
341,538,1,1
170,539,1,1
318,540,1,1
