,Index,Predicted_values,original
510,176,0,0
268,177,0,0
364,178,0,0
380,179,0,0
26,180,1,0
464,181,0,0
443,182,1,0
80,183,0,0
420,184,0,0
291,185,1,0
368,186,1,0
211,187,0,0
68,188,0,0
495,189,0,0
128,190,0,0
401,191,1,0
478,192,1,0
406,193,1,0
40,194,0,0
452,195,0,0
509,196,1,0
387,197,0,0
340,198,0,0
218,199,0,0
31,200,1,0
198,201,0,0
320,202,0,0
120,203,0,0
410,204,0,0
49,205,0,0
312,206,0,0
73,207,0,0
534,208,0,0
294,209,0,0
89,210,1,0
176,211,1,0
242,212,1,0
355,213,0,0
189,214,0,0
236,215,0,0
440,216,0,0
47,217,0,0
8,218,1,0
305,219,0,0
535,220,0,0
81,221,0,0
339,222,0,0
332,223,0,0
84,224,0,0
498,225,0,0
71,226,0,0
289,227,0,0
299,228,0,0
170,229,1,0
462,230,1,0
283,231,0,0
105,232,0,0
226,233,0,0
521,234,0,0
266,235,0,0
90,236,0,0
158,237,0,0
260,238,0,0
179,239,0,0
310,240,0,0
358,241,0,0
306,242,0,0
126,243,0,0
371,244,0,0
408,245,0,0
347,246,0,0
132,247,0,0
466,248,0,0
288,249,0,0
538,250,0,0
125,251,0,0
171,252,0,0
265,253,0,0
526,254,0,0
531,255,0,0
512,256,0,0
492,257,0,0
1,258,1,0
35,259,1,0
66,260,0,0
56,261,0,0
304,262,0,0
220,263,0,0
5,264,0,0
74,265,0,0
16,266,0,0
391,267,0,0
502,268,0,0
25,269,0,0
51,270,0,0
53,271,0,0
524,272,0,0
43,273,0,0
41,274,0,0
210,275,0,0
450,276,0,0
301,277,0,0
97,278,0,0
414,279,0,0
190,280,0,0
484,281,0,0
7,282,0,0
472,283,0,0
487,284,0,0
389,285,0,0
341,286,0,0
254,287,0,0
107,288,0,0
528,289,0,0
372,290,0,0
92,291,0,0
378,292,0,0
539,293,0,0
330,294,0,0
399,295,0,0
354,296,0,0
209,297,0,0
499,298,0,0
116,299,0,0
308,300,0,0
67,301,0,0
322,302,0,0
27,303,0,0
447,304,0,0
98,305,0,0
369,306,0,0
201,307,0,0
12,308,0,0
29,309,0,0
85,310,0,0
296,311,1,0
532,312,0,0
69,313,0,0
96,314,0,0
383,315,0,0
0,316,0,0
223,317,0,0
361,318,0,0
135,319,0,0
168,320,0,0
402,321,0,0
124,322,0,0
412,323,0,0
76,324,0,0
431,325,0,0
407,326,0,0
437,327,0,0
79,328,0,0
63,329,0,0
366,330,0,0
489,331,0,0
493,332,0,0
106,333,0,0
454,334,0,0
500,335,0,0
360,336,0,0
434,337,0,0
121,338,1,0
228,339,0,0
127,340,0,0
449,341,1,0
70,342,0,0
42,343,0,0
133,344,0,0
173,345,0,0
297,346,0,0
285,347,0,0
496,348,0,0
286,349,0,0
17,350,0,0
143,351,0,0
52,352,0,0
88,353,0,0
32,354,0,0
93,355,1,0
377,356,1,0
153,357,1,0
419,358,1,0
457,359,1,0
174,360,0,0
409,361,1,1
416,362,1,1
348,363,0,1
204,364,0,1
262,365,1,1
232,366,0,1
148,367,0,1
270,368,0,1
465,369,0,1
395,370,0,1
417,371,0,1
325,372,1,1
55,373,0,1
376,374,0,1
392,375,0,1
455,376,0,1
122,377,0,1
438,378,0,1
445,379,0,1
346,380,0,1
461,381,0,1
326,382,1,1
418,383,0,1
482,384,0,1
225,385,1,1
518,386,1,1
479,387,1,1
529,388,0,1
141,389,1,1
413,390,1,1
75,391,1,1
30,392,1,1
233,393,1,1
277,394,0,1
432,395,1,1
217,396,1,1
214,397,1,1
19,398,1,1
448,399,1,1
83,400,1,1
309,401,0,1
513,402,1,1
256,403,1,1
274,404,1,1
137,405,1,1
276,406,1,1
476,407,1,1
514,408,1,1
343,409,1,1
403,410,1,1
227,411,1,1
324,412,1,1
334,413,1,1
229,414,1,1
163,415,1,1
4,416,1,1
216,417,1,1
373,418,1,1
477,419,1,1
327,420,1,1
444,421,1,1
507,422,1,1
146,423,1,1
430,424,0,1
273,425,1,1
131,426,0,1
520,427,0,1
293,428,1,1
315,429,1,1
187,430,1,1
33,431,1,1
160,432,1,1
536,433,1,1
351,434,0,1
62,435,1,1
261,436,0,1
335,437,1,1
317,438,1,1
113,439,0,1
388,440,1,1
333,441,1,1
486,442,0,1
522,443,1,1
404,444,1,1
149,445,1,1
331,446,1,1
537,447,1,1
470,448,1,1
386,449,1,1
243,450,1,1
530,451,1,1
188,452,1,1
147,453,1,1
102,454,1,1
117,455,1,1
342,456,1,1
446,457,1,1
488,458,1,1
212,459,1,1
28,460,1,1
314,461,1,1
302,462,1,1
328,463,1,1
184,464,0,1
442,465,1,1
485,466,1,1
185,467,1,1
453,468,1,1
421,469,1,1
9,470,1,1
425,471,0,1
357,472,1,1
24,473,1,1
136,474,0,1
365,475,1,1
515,476,1,1
505,477,1,1
275,478,1,1
166,479,1,1
379,480,1,1
491,481,1,1
206,482,0,1
207,483,1,1
86,484,1,1
367,485,1,1
415,486,1,1
382,487,1,1
20,488,1,1
100,489,1,1
78,490,1,1
278,491,1,1
156,492,1,1
59,493,0,1
533,494,1,1
337,495,1,1
511,496,1,1
281,497,1,1
134,498,0,1
456,499,1,1
2,500,1,1
64,501,1,1
394,502,1,1
363,503,1,1
87,504,1,1
34,505,1,1
311,506,1,1
245,507,1,1
95,508,1,1
192,509,1,1
65,510,1,1
503,511,1,1
3,512,1,1
186,513,1,1
46,514,1,1
159,515,1,1
362,516,1,1
18,517,1,1
429,518,1,1
424,519,1,1
139,520,1,1
441,521,1,1
15,522,1,1
264,523,1,1
57,524,1,1
523,525,1,1
517,526,0,1
249,527,1,1
180,528,1,1
427,529,0,1
112,530,1,1
393,531,1,1
252,532,1,1
336,533,1,1
463,534,0,1
150,535,1,1
263,536,1,1
221,537,1,1
269,538,1,1
110,539,1,1
144,540,0,1
