,Index,Predicted_values,original
388,191,0,0
52,192,0,0
100,193,0,0
507,194,0,0
72,195,0,0
406,196,0,0
273,197,0,0
232,198,0,0
249,199,0,0
39,200,0,0
56,201,0,0
85,202,0,0
464,203,1,0
357,204,0,0
502,205,0,0
145,206,0,0
234,207,0,0
172,208,0,0
109,209,0,0
108,210,0,0
310,211,0,0
489,212,0,0
307,213,0,0
382,214,1,0
217,215,0,0
216,216,0,0
87,217,0,0
314,218,0,0
526,219,0,0
169,220,0,0
2,221,0,0
500,222,0,0
43,223,0,0
305,224,0,0
262,225,0,0
220,226,0,0
424,227,0,0
284,228,0,0
10,229,0,0
77,230,0,0
224,231,0,0
375,232,0,0
209,233,0,0
417,234,0,0
159,235,1,0
88,236,0,0
444,237,0,0
195,238,0,0
34,239,0,0
394,240,1,0
371,241,0,0
298,242,0,0
147,243,1,0
106,244,0,0
8,245,0,0
527,246,1,0
469,247,0,0
137,248,0,0
22,249,0,0
198,250,0,0
523,251,0,0
361,252,0,0
520,253,0,0
418,254,0,0
457,255,0,0
292,256,0,0
333,257,0,0
247,258,0,0
12,259,0,0
25,260,0,0
83,261,0,0
319,262,0,0
410,263,0,0
98,264,0,0
54,265,0,0
325,266,0,0
210,267,0,0
401,268,0,0
104,269,0,0
250,270,0,0
366,271,0,0
414,272,0,0
318,273,0,0
415,274,0,0
448,275,0,0
112,276,0,0
312,277,0,0
476,278,0,0
356,279,0,0
429,280,0,0
180,281,0,0
206,282,0,0
129,283,0,0
4,284,0,0
11,285,0,0
132,286,0,0
463,287,1,0
493,288,0,0
459,289,0,0
446,290,0,0
222,291,0,0
197,292,0,0
453,293,0,0
16,294,0,0
501,295,0,0
256,296,0,0
14,297,0,0
21,298,0,0
244,299,0,0
282,300,0,0
492,301,0,0
120,302,0,0
504,303,0,0
111,304,0,0
466,305,0,0
479,306,0,0
337,307,0,0
160,308,0,0
235,309,0,0
320,310,0,0
335,311,0,0
63,312,0,0
81,313,0,0
185,314,0,0
445,315,0,0
393,316,0,0
40,317,0,0
433,318,0,0
270,319,0,0
509,320,0,0
517,321,0,0
497,322,0,0
539,323,0,0
201,324,1,0
26,325,0,0
251,326,0,0
184,327,0,0
73,328,0,0
94,329,0,0
101,330,0,0
432,331,0,0
248,332,0,0
153,333,1,0
360,334,0,0
402,335,0,0
299,336,1,0
121,337,0,0
372,338,0,0
208,339,0,0
373,340,1,0
257,341,1,0
311,342,1,0
91,343,0,0
207,344,0,0
521,345,0,0
380,346,0,0
363,347,1,0
65,348,1,0
60,349,0,0
13,350,0,0
381,351,0,0
167,352,0,0
255,353,0,0
228,354,1,0
68,355,1,0
223,356,0,0
362,357,1,0
231,358,1,0
324,359,1,0
102,360,0,0
265,361,1,1
399,362,1,1
3,363,0,1
212,364,1,1
38,365,1,1
412,366,1,1
370,367,0,1
439,368,1,1
50,369,1,1
283,370,0,1
27,371,0,1
164,372,0,1
186,373,0,1
126,374,0,1
293,375,0,1
411,376,0,1
138,377,0,1
276,378,1,1
313,379,0,1
364,380,0,1
274,381,1,1
67,382,0,1
136,383,0,1
165,384,1,1
423,385,1,1
154,386,1,1
146,387,0,1
58,388,0,1
395,389,1,1
343,390,0,1
230,391,0,1
199,392,1,1
252,393,1,1
33,394,1,1
328,395,0,1
534,396,0,1
346,397,1,1
332,398,1,1
18,399,0,1
239,400,1,1
327,401,1,1
110,402,0,1
524,403,0,1
482,404,1,1
7,405,1,1
477,406,1,1
279,407,0,1
468,408,1,1
141,409,1,1
486,410,0,1
103,411,1,1
236,412,1,1
32,413,1,1
157,414,1,1
536,415,1,1
119,416,1,1
80,417,0,1
461,418,0,1
97,419,0,1
44,420,0,1
367,421,1,1
471,422,0,1
378,423,1,1
28,424,1,1
344,425,1,1
440,426,1,1
214,427,1,1
59,428,1,1
47,429,1,1
267,430,1,1
368,431,1,1
339,432,1,1
258,433,1,1
218,434,1,1
9,435,1,1
271,436,1,1
31,437,1,1
480,438,1,1
99,439,1,1
263,440,1,1
342,441,1,1
227,442,1,1
389,443,1,1
485,444,0,1
45,445,1,1
181,446,1,1
90,447,1,1
376,448,0,1
268,449,1,1
253,450,1,1
118,451,1,1
71,452,1,1
508,453,1,1
66,454,1,1
518,455,1,1
436,456,1,1
69,457,1,1
128,458,1,1
384,459,1,1
23,460,1,1
78,461,1,1
426,462,1,1
5,463,1,1
79,464,0,1
202,465,1,1
30,466,0,1
191,467,1,1
427,468,0,1
174,469,0,1
264,470,0,1
1,471,0,1
317,472,0,1
490,473,1,1
158,474,1,1
336,475,1,1
163,476,0,1
416,477,1,1
170,478,1,1
379,479,1,1
462,480,1,1
470,481,1,1
187,482,1,1
173,483,1,1
189,484,1,1
345,485,1,1
242,486,1,1
51,487,1,1
142,488,1,1
532,489,1,1
107,490,1,1
512,491,1,1
397,492,1,1
266,493,0,1
61,494,1,1
194,495,1,1
383,496,0,1
442,497,0,1
127,498,0,1
219,499,1,1
369,500,0,1
114,501,1,1
403,502,1,1
259,503,0,1
269,504,1,1
303,505,1,1
156,506,1,1
155,507,0,1
148,508,1,1
495,509,0,1
226,510,1,1
488,511,0,1
522,512,1,1
116,513,1,1
315,514,0,1
498,515,0,1
505,516,0,1
229,517,0,1
537,518,0,1
321,519,1,1
322,520,0,1
84,521,0,1
89,522,0,1
359,523,0,1
494,524,0,1
407,525,0,1
221,526,0,1
350,527,1,1
288,528,1,1
272,529,1,1
431,530,0,1
291,531,1,1
409,532,1,1
306,533,1,1
49,534,1,1
294,535,1,1
117,536,1,1
452,537,1,1
413,538,1,1
421,539,1,1
240,540,1,1
