,Index,Predicted_values,original
117,252,0,0
227,253,0,0
527,254,0,0
356,255,0,0
421,256,0,0
327,257,0,0
273,258,0,0
454,259,0,0
362,260,0,0
194,261,0,0
96,262,0,0
92,263,0,0
171,264,0,0
306,265,0,0
536,266,0,0
110,267,0,0
317,268,0,0
263,269,0,0
68,270,0,0
264,271,0,0
361,272,0,0
383,273,0,0
87,274,0,0
57,275,0,0
286,276,0,0
368,277,0,0
80,278,0,0
498,279,0,0
277,280,0,0
330,281,0,0
457,282,0,0
534,283,0,0
410,284,0,0
229,285,0,0
517,286,0,0
253,287,0,0
402,288,1,0
72,289,0,0
232,290,0,0
198,291,0,0
5,292,0,0
473,293,1,0
300,294,0,0
470,295,1,0
19,296,0,0
178,297,0,0
412,298,0,0
521,299,0,0
66,300,0,0
265,301,0,0
530,302,0,0
463,303,0,0
291,304,0,0
460,305,0,0
266,306,0,0
529,307,0,0
496,308,0,0
78,309,0,0
312,310,0,0
121,311,0,0
208,312,0,0
53,313,1,0
524,314,0,0
129,315,0,0
55,316,0,0
500,317,0,0
89,318,0,0
469,319,0,0
56,320,0,0
6,321,1,0
515,322,0,0
315,323,0,0
328,324,1,0
22,325,1,0
365,326,0,0
433,327,0,0
249,328,0,0
506,329,0,0
73,330,1,0
108,331,0,0
251,332,0,0
31,333,0,0
71,334,0,0
501,335,0,0
274,336,0,0
234,337,0,0
151,338,0,0
430,339,0,0
65,340,0,0
281,341,0,0
416,342,0,0
153,343,0,0
184,344,0,0
408,345,0,0
18,346,1,0
467,347,0,0
29,348,0,0
316,349,0,0
494,350,0,0
148,351,0,0
404,352,0,0
401,353,1,0
335,354,0,0
3,355,0,0
397,356,0,0
493,357,0,0
54,358,1,0
532,359,0,0
522,360,0,0
32,361,0,1
380,362,0,1
91,363,0,1
504,364,0,1
193,365,0,1
124,366,0,1
466,367,0,1
0,368,1,1
490,369,0,1
205,370,0,1
348,371,0,1
94,372,0,1
191,373,1,1
367,374,0,1
115,375,0,1
343,376,0,1
531,377,0,1
438,378,1,1
305,379,0,1
446,380,0,1
406,381,0,1
103,382,1,1
505,383,1,1
287,384,1,1
224,385,0,1
489,386,0,1
240,387,1,1
138,388,0,1
192,389,1,1
278,390,0,1
250,391,1,1
370,392,1,1
284,393,1,1
441,394,0,1
101,395,0,1
372,396,1,1
25,397,1,1
79,398,1,1
222,399,1,1
382,400,1,1
262,401,1,1
472,402,1,1
156,403,1,1
196,404,1,1
270,405,1,1
301,406,0,1
447,407,1,1
200,408,0,1
422,409,0,1
429,410,1,1
516,411,0,1
403,412,1,1
132,413,1,1
303,414,1,1
411,415,1,1
9,416,1,1
239,417,0,1
160,418,1,1
347,419,1,1
268,420,0,1
105,421,1,1
523,422,1,1
384,423,0,1
435,424,0,1
288,425,0,1
122,426,1,1
373,427,0,1
181,428,0,1
481,429,1,1
13,430,0,1
214,431,1,1
464,432,0,1
159,433,0,1
276,434,1,1
326,435,0,1
135,436,1,1
329,437,0,1
14,438,1,1
254,439,0,1
393,440,0,1
539,441,1,1
520,442,1,1
456,443,0,1
26,444,1,1
70,445,1,1
40,446,1,1
413,447,1,1
299,448,0,1
230,449,1,1
47,450,1,1
307,451,1,1
511,452,1,1
170,453,1,1
325,454,0,1
27,455,0,1
102,456,1,1
38,457,1,1
8,458,1,1
387,459,1,1
535,460,1,1
420,461,1,1
243,462,1,1
118,463,1,1
360,464,0,1
116,465,0,1
296,466,1,1
190,467,0,1
189,468,1,1
42,469,0,1
280,470,1,1
302,471,1,1
479,472,1,1
83,473,0,1
388,474,0,1
452,475,1,1
399,476,1,1
90,477,0,1
7,478,0,1
443,479,1,1
510,480,0,1
431,481,1,1
275,482,1,1
237,483,1,1
150,484,1,1
88,485,1,1
247,486,0,1
369,487,1,1
442,488,1,1
187,489,0,1
99,490,1,1
282,491,1,1
378,492,1,1
485,493,0,1
448,494,0,1
487,495,1,1
283,496,1,1
81,497,0,1
146,498,0,1
62,499,1,1
154,500,0,1
409,501,0,1
323,502,0,1
39,503,1,1
389,504,1,1
405,505,1,1
176,506,1,1
223,507,1,1
182,508,1,1
477,509,0,1
346,510,1,1
528,511,1,1
308,512,1,1
164,513,0,1
432,514,0,1
386,515,1,1
407,516,1,1
355,517,1,1
290,518,0,1
169,519,1,1
113,520,0,1
418,521,1,1
162,522,1,1
125,523,0,1
509,524,1,1
35,525,1,1
342,526,1,1
525,527,1,1
215,528,1,1
351,529,1,1
158,530,1,1
233,531,0,1
414,532,1,1
385,533,1,1
219,534,1,1
206,535,1,1
134,536,0,1
241,537,1,1
197,538,0,1
141,539,1,1
120,540,0,1
