,Index,Predicted_values,original
192,491,1,1
452,492,1,1
96,493,1,1
109,494,1,1
30,495,1,1
189,496,1,1
79,497,1,1
87,498,1,1
47,499,1,1
112,500,0,1
538,501,1,1
165,502,1,1
537,503,1,1
489,504,1,1
232,505,1,1
66,506,1,1
28,507,0,1
64,508,1,1
16,509,1,1
301,510,1,1
522,511,1,1
162,512,1,1
198,513,0,1
178,514,1,1
530,515,1,1
271,516,1,1
510,517,0,1
71,518,1,1
215,519,1,1
532,520,1,1
476,521,1,1
152,522,0,1
257,523,1,1
343,524,1,1
119,525,1,1
193,526,0,1
282,527,0,1
317,528,0,1
145,529,0,1
377,530,0,1
1,531,1,1
185,532,1,1
305,533,1,1
376,534,1,1
153,535,1,1
448,536,0,1
12,537,1,1
43,538,1,1
527,539,1,1
31,540,1,1
