,Index,Predicted_values,original
175,270,0,0
13,271,0,0
5,272,1,0
349,273,0,0
521,274,0,0
495,275,0,0
309,276,0,0
342,277,0,0
457,278,0,0
295,279,0,0
3,280,0,0
302,281,1,0
134,282,0,0
236,283,1,0
37,284,0,0
414,285,0,0
511,286,1,0
522,287,0,0
261,288,0,0
116,289,0,0
90,290,1,0
422,291,0,0
62,292,0,0
473,293,1,0
301,294,0,0
449,295,0,0
26,296,0,0
478,297,0,0
58,298,1,0
163,299,0,0
216,300,0,0
392,301,0,0
23,302,0,0
151,303,0,0
152,304,0,0
425,305,0,0
364,306,0,0
253,307,0,0
474,308,0,0
382,309,0,0
321,310,0,0
70,311,0,0
484,312,0,0
353,313,0,0
274,314,0,0
4,315,0,0
344,316,0,0
254,317,0,0
401,318,0,0
340,319,0,0
135,320,0,0
492,321,0,0
339,322,0,0
530,323,0,0
293,324,0,0
310,325,0,0
193,326,0,0
476,327,0,0
352,328,0,0
269,329,0,0
367,330,0,0
303,331,0,0
259,332,0,0
244,333,0,0
118,334,0,0
63,335,0,0
270,336,0,0
206,337,0,0
282,338,0,0
288,339,0,0
463,340,0,0
343,341,0,0
223,342,0,0
445,343,0,0
400,344,0,0
38,345,0,0
480,346,0,0
361,347,0,0
228,348,0,0
280,349,0,0
376,350,0,0
379,351,0,0
403,352,0,0
224,353,0,0
17,354,1,0
475,355,0,0
338,356,0,0
357,357,0,0
140,358,0,0
281,359,0,0
421,360,0,0
347,361,0,1
174,362,0,1
73,363,0,1
427,364,1,1
488,365,1,1
513,366,0,1
390,367,0,1
436,368,0,1
124,369,0,1
245,370,1,1
205,371,1,1
404,372,1,1
334,373,1,1
144,374,0,1
153,375,0,1
328,376,1,1
451,377,1,1
268,378,1,1
444,379,1,1
67,380,0,1
406,381,0,1
283,382,1,1
225,383,1,1
60,384,1,1
48,385,0,1
39,386,1,1
348,387,1,1
141,388,1,1
77,389,0,1
132,390,0,1
315,391,0,1
265,392,1,1
469,393,0,1
292,394,1,1
59,395,1,1
207,396,1,1
410,397,1,1
464,398,0,1
388,399,1,1
329,400,0,1
273,401,0,1
433,402,1,1
111,403,1,1
8,404,0,1
519,405,0,1
27,406,0,1
220,407,1,1
143,408,1,1
66,409,1,1
538,410,1,1
47,411,1,1
360,412,0,1
202,413,1,1
81,414,0,1
307,415,1,1
496,416,1,1
241,417,1,1
415,418,0,1
188,419,1,1
289,420,1,1
68,421,1,1
465,422,1,1
57,423,1,1
489,424,1,1
294,425,0,1
371,426,0,1
455,427,0,1
234,428,1,1
119,429,1,1
332,430,0,1
104,431,1,1
487,432,1,1
231,433,1,1
337,434,1,1
402,435,0,1
377,436,1,1
300,437,1,1
34,438,1,1
88,439,1,1
412,440,0,1
142,441,1,1
314,442,0,1
76,443,1,1
42,444,1,1
230,445,1,1
450,446,1,1
189,447,1,1
448,448,0,1
459,449,1,1
168,450,0,1
428,451,1,1
115,452,1,1
240,453,0,1
199,454,1,1
286,455,1,1
242,456,1,1
497,457,1,1
525,458,1,1
78,459,1,1
372,460,0,1
393,461,0,1
61,462,1,1
446,463,0,1
22,464,0,1
123,465,1,1
6,466,1,1
320,467,0,1
210,468,1,1
114,469,1,1
366,470,0,1
408,471,1,1
426,472,1,1
243,473,1,1
186,474,1,1
155,475,0,1
290,476,0,1
85,477,1,1
0,478,1,1
139,479,1,1
351,480,1,1
208,481,1,1
331,482,0,1
30,483,0,1
323,484,1,1
50,485,0,1
15,486,1,1
72,487,1,1
508,488,1,1
509,489,1,1
362,490,1,1
239,491,1,1
2,492,1,1
137,493,1,1
529,494,0,1
432,495,1,1
386,496,1,1
21,497,1,1
407,498,0,1
278,499,0,1
252,500,0,1
149,501,1,1
416,502,0,1
462,503,1,1
506,504,0,1
305,505,0,1
209,506,1,1
516,507,0,1
181,508,0,1
499,509,0,1
53,510,1,1
122,511,0,1
398,512,1,1
285,513,0,1
442,514,1,1
64,515,0,1
165,516,1,1
381,517,0,1
258,518,0,1
52,519,0,1
121,520,0,1
380,521,1,1
413,522,0,1
284,523,0,1
454,524,0,1
246,525,1,1
397,526,0,1
395,527,0,1
75,528,0,1
335,529,0,1
233,530,1,1
520,531,0,1
262,532,1,1
439,533,1,1
481,534,1,1
211,535,1,1
479,536,0,1
503,537,1,1
365,538,1,1
333,539,1,1
109,540,1,1
