,Index,Predicted_values,original
437,148,0,0
94,149,0,0
108,150,0,0
452,151,0,0
161,152,0,0
280,153,0,0
59,154,0,0
237,155,0,0
512,156,1,0
102,157,0,0
227,158,0,0
98,159,0,0
48,160,0,0
422,161,0,0
275,162,0,0
57,163,0,0
166,164,0,0
330,165,0,0
503,166,0,0
258,167,0,0
88,168,0,0
290,169,1,0
382,170,0,0
391,171,0,0
474,172,0,0
7,173,1,0
467,174,0,0
312,175,0,0
419,176,1,0
18,177,1,0
39,178,0,0
539,179,0,0
336,180,1,0
243,181,1,0
188,182,1,0
374,183,1,0
87,184,0,0
435,185,1,0
23,186,0,0
71,187,0,0
478,188,0,0
118,189,0,0
259,190,0,0
323,191,0,0
366,192,0,0
257,193,0,0
176,194,0,0
355,195,0,0
362,196,0,0
92,197,0,0
145,198,0,0
153,199,0,0
421,200,0,0
80,201,0,0
534,202,0,0
445,203,0,0
441,204,0,0
457,205,0,0
12,206,0,0
213,207,0,0
107,208,0,0
295,209,1,0
453,210,1,0
412,211,0,0
66,212,0,0
169,213,0,0
328,214,1,0
289,215,0,0
471,216,0,0
194,217,1,0
93,218,0,0
199,219,0,0
62,220,0,0
535,221,0,0
14,222,0,0
273,223,0,0
82,224,0,0
394,225,0,0
265,226,0,0
307,227,0,0
121,228,0,0
378,229,0,0
326,230,0,0
477,231,1,0
531,232,1,0
395,233,0,0
266,234,0,0
95,235,0,0
448,236,0,0
481,237,0,0
203,238,0,0
271,239,0,0
487,240,0,0
29,241,0,0
244,242,0,0
114,243,0,0
105,244,0,0
346,245,0,0
138,246,1,0
493,247,1,0
329,248,0,0
403,249,1,0
204,250,0,0
38,251,0,0
279,252,0,0
186,253,0,0
26,254,0,0
414,255,0,0
276,256,0,0
316,257,0,0
479,258,1,0
115,259,0,0
315,260,1,0
44,261,1,0
291,262,1,0
198,263,0,0
113,264,0,0
410,265,0,0
33,266,0,0
100,267,0,0
240,268,0,0
34,269,0,0
523,270,1,0
396,271,0,0
165,272,0,0
89,273,0,0
436,274,0,0
466,275,0,0
139,276,0,0
5,277,0,0
22,278,0,0
69,279,0,0
427,280,0,0
177,281,0,0
206,282,0,0
245,283,0,0
223,284,0,0
393,285,0,0
411,286,0,0
125,287,0,0
96,288,0,0
349,289,0,0
426,290,0,0
347,291,0,0
468,292,0,0
341,293,0,0
255,294,0,0
343,295,1,0
375,296,1,0
288,297,0,0
193,298,1,0
342,299,1,0
387,300,1,0
488,301,0,0
116,302,0,0
248,303,0,0
9,304,1,0
68,305,0,0
460,306,1,0
532,307,1,0
103,308,0,0
133,309,1,0
538,310,0,0
202,311,0,0
438,312,1,0
350,313,0,0
90,314,1,0
252,315,0,0
320,316,1,0
292,317,1,0
78,318,1,0
313,319,0,0
490,320,0,0
501,321,0,0
15,322,0,0
376,323,0,0
146,324,0,0
174,325,0,0
84,326,1,0
127,327,0,0
449,328,0,0
180,329,0,0
171,330,0,0
428,331,1,0
299,332,1,0
494,333,0,0
399,334,0,0
482,335,0,0
420,336,1,0
306,337,0,0
155,338,0,0
456,339,0,0
130,340,0,0
473,341,0,0
357,342,1,0
187,343,1,0
232,344,0,0
358,345,0,0
390,346,1,0
70,347,1,0
269,348,1,0
324,349,1,0
305,350,0,0
170,351,1,0
13,352,0,0
218,353,0,0
484,354,1,0
409,355,1,0
536,356,0,0
356,357,0,0
277,358,1,0
226,359,1,0
241,360,1,0
274,361,1,1
397,362,0,1
55,363,1,1
200,364,1,1
475,365,1,1
522,366,0,1
160,367,1,1
260,368,1,1
195,369,1,1
332,370,0,1
451,371,1,1
301,372,1,1
254,373,0,1
294,374,0,1
168,375,1,1
86,376,1,1
365,377,0,1
520,378,0,1
263,379,0,1
370,380,0,1
157,381,0,1
363,382,0,1
31,383,1,1
464,384,1,1
379,385,0,1
496,386,0,1
159,387,0,1
286,388,1,1
76,389,0,1
407,390,1,1
163,391,1,1
154,392,0,1
373,393,0,1
492,394,1,1
418,395,0,1
381,396,0,1
58,397,1,1
175,398,1,1
229,399,1,1
354,400,0,1
371,401,0,1
201,402,0,1
442,403,0,1
85,404,1,1
515,405,1,1
211,406,0,1
222,407,1,1
433,408,1,1
143,409,1,1
256,410,1,1
191,411,1,1
264,412,1,1
219,413,1,1
230,414,1,1
167,415,1,1
297,416,1,1
502,417,1,1
504,418,1,1
524,419,1,1
101,420,1,1
500,421,1,1
400,422,0,1
377,423,0,1
319,424,1,1
216,425,1,1
91,426,0,1
519,427,1,1
36,428,0,1
131,429,1,1
530,430,0,1
52,431,1,1
413,432,1,1
423,433,1,1
446,434,1,1
383,435,0,1
498,436,0,1
224,437,0,1
311,438,1,1
215,439,1,1
20,440,1,1
508,441,0,1
73,442,1,1
67,443,0,1
172,444,1,1
300,445,1,1
156,446,1,1
64,447,1,1
334,448,1,1
27,449,0,1
24,450,1,1
135,451,1,1
331,452,1,1
120,453,1,1
19,454,1,1
392,455,1,1
281,456,0,1
54,457,0,1
483,458,0,1
525,459,1,1
458,460,0,1
440,461,0,1
340,462,1,1
208,463,1,1
499,464,1,1
32,465,1,1
405,466,1,1
485,467,1,1
119,468,1,1
261,469,1,1
220,470,1,1
128,471,0,1
511,472,0,1
77,473,0,1
325,474,1,1
369,475,1,1
179,476,1,1
486,477,1,1
97,478,0,1
335,479,1,1
190,480,1,1
250,481,1,1
6,482,1,1
384,483,1,1
495,484,1,1
537,485,0,1
310,486,1,1
207,487,1,1
253,488,1,1
317,489,1,1
231,490,1,1
283,491,1,1
158,492,1,1
424,493,0,1
235,494,1,1
518,495,1,1
210,496,1,1
327,497,1,1
462,498,1,1
507,499,0,1
79,500,0,1
162,501,0,1
304,502,1,1
431,503,1,1
353,504,1,1
360,505,0,1
287,506,0,1
521,507,0,1
30,508,1,1
123,509,1,1
339,510,0,1
136,511,1,1
249,512,0,1
450,513,1,1
430,514,1,1
505,515,0,1
476,516,0,1
63,517,0,1
359,518,0,1
228,519,0,1
106,520,1,1
61,521,1,1
398,522,1,1
246,523,1,1
303,524,1,1
506,525,1,1
386,526,0,1
516,527,1,1
242,528,1,1
28,529,0,1
267,530,0,1
234,531,0,1
2,532,0,1
56,533,0,1
43,534,1,1
368,535,1,1
404,536,1,1
406,537,0,1
416,538,0,1
40,539,0,1
417,540,1,1
