,Index,Predicted_values,original
40,492,1,1
76,493,1,1
373,494,1,1
183,495,1,1
292,496,1,1
488,497,1,1
283,498,1,1
173,499,1,1
256,500,1,1
280,501,1,1
471,502,1,1
493,503,1,1
268,504,1,1
485,505,1,1
242,506,1,1
275,507,1,1
236,508,0,1
401,509,1,1
403,510,1,1
495,511,1,1
178,512,1,1
244,513,1,1
475,514,1,1
122,515,1,1
363,516,1,1
438,517,1,1
289,518,1,1
180,519,1,1
45,520,1,1
389,521,1,1
369,522,1,1
108,523,1,1
0,524,1,1
127,525,1,1
451,526,1,1
104,527,1,1
529,528,1,1
156,529,1,1
204,530,1,1
126,531,1,1
399,532,1,1
161,533,1,1
344,534,1,1
210,535,1,1
267,536,1,1
70,537,0,1
487,538,1,1
231,539,1,1
294,540,1,1
