,Index,Predicted_values,original
22,486,0,1
520,487,0,1
536,488,1,1
473,489,1,1
531,490,1,1
369,491,1,1
34,492,1,1
248,493,1,1
243,494,1,1
468,495,1,1
478,496,1,1
360,497,1,1
321,498,1,1
185,499,1,1
79,500,1,1
225,501,0,1
249,502,0,1
21,503,1,1
24,504,1,1
33,505,1,1
463,506,0,1
359,507,1,1
200,508,0,1
268,509,1,1
182,510,1,1
158,511,1,1
515,512,1,1
424,513,0,1
367,514,1,1
280,515,1,1
405,516,0,1
480,517,1,1
524,518,0,1
502,519,1,1
163,520,1,1
210,521,0,1
488,522,1,1
133,523,1,1
365,524,0,1
207,525,0,1
231,526,1,1
286,527,0,1
355,528,1,1
59,529,1,1
213,530,0,1
18,531,1,1
491,532,0,1
341,533,1,1
58,534,1,1
239,535,1,1
2,536,1,1
428,537,1,1
482,538,1,1
513,539,1,1
401,540,1,1
