,Index,Predicted_values,original
168,180,0,0
411,181,0,0
154,182,0,0
475,183,0,0
518,184,0,0
436,185,0,0
504,186,0,0
305,187,0,0
199,188,0,0
187,189,0,0
162,190,0,0
215,191,0,0
435,192,0,0
282,193,0,0
404,194,0,0
11,195,0,0
483,196,0,0
427,197,0,0
351,198,0,0
34,199,0,0
390,200,0,0
159,201,0,0
68,202,0,0
333,203,0,0
84,204,0,0
505,205,0,0
454,206,0,0
171,207,0,0
416,208,0,0
67,209,0,0
172,210,0,0
412,211,0,0
362,212,1,0
121,213,0,0
387,214,0,0
140,215,0,0
262,216,0,0
456,217,0,0
385,218,0,0
248,219,0,0
308,220,0,0
241,221,0,0
489,222,0,0
259,223,0,0
20,224,0,0
36,225,0,0
487,226,0,0
163,227,0,0
196,228,0,0
273,229,0,0
155,230,0,0
496,231,0,0
31,232,0,0
118,233,0,0
4,234,0,0
17,235,0,0
439,236,0,0
378,237,0,0
331,238,0,0
9,239,0,0
151,240,0,0
516,241,1,0
24,242,1,0
264,243,1,0
2,244,1,0
491,245,0,0
21,246,0,0
361,247,0,0
3,248,0,0
93,249,1,0
233,250,0,0
181,251,0,0
286,252,0,0
123,253,0,0
500,254,0,0
205,255,0,0
459,256,0,0
13,257,0,0
174,258,0,0
415,259,0,0
478,260,0,0
126,261,0,0
470,262,0,0
302,263,0,0
202,264,0,0
47,265,0,0
274,266,0,0
388,267,0,0
490,268,0,0
449,269,0,0
345,270,1,0
48,271,0,0
252,272,0,0
481,273,0,0
255,274,0,0
293,275,0,0
421,276,0,0
33,277,0,0
78,278,0,0
10,279,0,0
173,280,0,0
322,281,0,0
441,282,0,0
462,283,0,0
268,284,0,0
497,285,0,0
325,286,0,0
299,287,0,0
537,288,0,0
19,289,0,0
438,290,0,0
85,291,0,0
137,292,0,0
281,293,0,0
471,294,0,0
226,295,0,0
92,296,0,0
91,297,0,0
311,298,0,0
207,299,0,0
90,300,0,0
328,301,0,0
146,302,1,0
219,303,0,0
290,304,0,0
440,305,1,0
401,306,0,0
434,307,1,0
6,308,1,0
405,309,0,0
197,310,0,0
186,311,1,0
200,312,0,0
445,313,0,0
224,314,1,0
480,315,1,0
406,316,1,0
417,317,0,0
279,318,1,0
182,319,0,0
212,320,0,0
448,321,1,0
371,322,0,0
450,323,0,0
1,324,1,0
276,325,0,0
188,326,1,0
366,327,0,0
271,328,0,0
464,329,0,0
132,330,0,0
245,331,1,0
394,332,0,0
277,333,1,0
476,334,1,0
71,335,1,0
28,336,0,0
158,337,1,0
517,338,0,0
136,339,0,0
30,340,0,0
482,341,1,0
284,342,0,0
315,343,1,0
468,344,1,0
83,345,0,0
444,346,0,0
65,347,1,0
479,348,0,0
364,349,0,0
113,350,1,0
157,351,0,0
324,352,1,0
335,353,0,0
287,354,0,0
220,355,0,0
75,356,1,0
528,357,1,0
344,358,0,0
150,359,0,0
392,360,0,0
473,361,0,1
321,362,1,1
247,363,0,1
129,364,1,1
397,365,1,1
94,366,1,1
443,367,0,1
399,368,1,1
88,369,0,1
133,370,0,1
95,371,0,1
298,372,0,1
229,373,0,1
488,374,1,1
359,375,1,1
327,376,1,1
12,377,0,1
206,378,0,1
380,379,0,1
38,380,1,1
209,381,1,1
27,382,0,1
103,383,1,1
372,384,0,1
176,385,0,1
386,386,1,1
536,387,0,1
237,388,1,1
231,389,0,1
119,390,0,1
55,391,0,1
432,392,0,1
356,393,0,1
306,394,0,1
46,395,0,1
143,396,0,1
177,397,1,1
106,398,0,1
208,399,1,1
49,400,0,1
402,401,0,1
145,402,0,1
66,403,0,1
291,404,0,1
217,405,1,1
428,406,0,1
16,407,0,1
127,408,0,1
107,409,1,1
520,410,1,1
5,411,1,1
337,412,1,1
62,413,0,1
147,414,0,1
514,415,0,1
391,416,0,1
148,417,0,1
250,418,0,1
39,419,1,1
407,420,1,1
458,421,1,1
59,422,1,1
494,423,0,1
396,424,0,1
50,425,0,1
60,426,1,1
101,427,1,1
251,428,0,1
349,429,0,1
74,430,1,1
341,431,1,1
70,432,1,1
389,433,0,1
109,434,1,1
460,435,1,1
160,436,1,1
170,437,1,1
45,438,1,1
393,439,0,1
116,440,1,1
292,441,0,1
447,442,1,1
261,443,1,1
260,444,1,1
519,445,0,1
314,446,0,1
424,447,0,1
35,448,1,1
469,449,1,1
526,450,1,1
511,451,1,1
369,452,0,1
185,453,1,1
429,454,0,1
139,455,0,1
69,456,1,1
278,457,1,1
87,458,1,1
347,459,0,1
117,460,0,1
80,461,1,1
363,462,0,1
400,463,1,1
527,464,1,1
336,465,1,1
240,466,1,1
244,467,0,1
164,468,1,1
350,469,1,1
190,470,0,1
420,471,1,1
395,472,0,1
153,473,1,1
382,474,1,1
115,475,0,1
502,476,1,1
370,477,0,1
223,478,0,1
82,479,0,1
535,480,1,1
283,481,1,1
15,482,1,1
218,483,1,1
296,484,1,1
227,485,1,1
130,486,1,1
43,487,1,1
348,488,0,1
524,489,1,1
243,490,1,1
373,491,0,1
442,492,0,1
465,493,1,1
166,494,1,1
318,495,1,1
474,496,1,1
7,497,1,1
357,498,1,1
256,499,1,1
510,500,1,1
352,501,1,1
295,502,1,1
98,503,1,1
446,504,1,1
235,505,1,1
141,506,1,1
275,507,1,1
108,508,1,1
105,509,1,1
77,510,1,1
72,511,0,1
192,512,1,1
124,513,0,1
112,514,1,1
346,515,1,1
138,516,1,1
195,517,1,1
288,518,1,1
513,519,1,1
451,520,1,1
225,521,1,1
375,522,1,1
122,523,1,1
313,524,1,1
522,525,1,1
58,526,1,1
384,527,1,1
343,528,1,1
515,529,1,1
42,530,1,1
238,531,1,1
430,532,1,1
14,533,1,1
312,534,1,1
317,535,1,1
104,536,1,1
18,537,1,1
355,538,1,1
211,539,1,1
523,540,0,1
