,Index,Predicted_values,original
56,125,0,0
434,126,1,0
449,127,0,0
358,128,1,0
100,129,0,0
61,130,0,0
8,131,0,0
513,132,1,0
384,133,0,0
473,134,0,0
488,135,0,0
405,136,0,0
456,137,0,0
248,138,0,0
374,139,0,0
367,140,0,0
330,141,0,0
119,142,0,0
354,143,1,0
168,144,0,0
322,145,0,0
353,146,0,0
406,147,1,0
465,148,0,0
54,149,0,0
137,150,0,0
461,151,0,0
447,152,0,0
373,153,0,0
92,154,0,0
372,155,0,0
75,156,0,0
430,157,1,0
138,158,0,0
475,159,0,0
323,160,0,0
157,161,0,0
345,162,0,0
112,163,0,0
317,164,0,0
11,165,0,0
209,166,0,0
136,167,0,0
103,168,0,0
428,169,0,0
273,170,0,0
218,171,0,0
364,172,0,0
197,173,1,0
433,174,0,0
236,175,0,0
506,176,1,0
31,177,1,0
527,178,0,0
154,179,0,0
412,180,0,0
81,181,0,0
495,182,0,0
313,183,0,0
48,184,0,0
275,185,0,0
44,186,0,0
22,187,0,0
532,188,0,0
26,189,1,0
460,190,0,0
539,191,0,0
185,192,0,0
34,193,0,0
324,194,0,0
400,195,0,0
363,196,0,0
58,197,0,0
14,198,0,0
279,199,0,0
266,200,0,0
407,201,0,0
91,202,0,0
159,203,0,0
377,204,0,0
361,205,0,0
316,206,0,0
370,207,1,0
454,208,1,0
335,209,1,0
508,210,0,0
37,211,0,0
366,212,1,0
234,213,1,0
288,214,0,0
355,215,1,0
224,216,0,0
536,217,0,0
201,218,0,0
394,219,0,0
463,220,0,0
12,221,0,0
489,222,0,0
391,223,0,0
83,224,0,0
287,225,0,0
146,226,0,0
101,227,0,0
531,228,0,0
487,229,1,0
51,230,0,0
496,231,0,0
17,232,0,0
69,233,0,0
16,234,0,0
253,235,0,0
182,236,0,0
303,237,1,0
482,238,0,0
298,239,0,0
479,240,0,0
289,241,0,0
464,242,0,0
450,243,0,0
325,244,0,0
108,245,0,0
467,246,0,0
534,247,0,0
265,248,0,0
418,249,0,0
47,250,0,0
70,251,0,0
5,252,0,0
97,253,1,0
452,254,0,0
525,255,0,0
526,256,0,0
77,257,0,0
309,258,0,0
459,259,0,0
477,260,0,0
276,261,0,0
389,262,0,0
451,263,0,0
76,264,0,0
1,265,0,0
401,266,0,0
180,267,1,0
126,268,1,0
203,269,1,0
290,270,0,0
349,271,0,0
174,272,1,0
283,273,0,0
280,274,0,0
29,275,0,0
162,276,0,0
327,277,0,0
176,278,0,0
478,279,0,0
55,280,0,0
143,281,0,0
437,282,0,0
514,283,0,0
199,284,1,0
121,285,0,0
123,286,1,0
446,287,1,0
181,288,1,0
131,289,0,0
139,290,0,0
393,291,0,0
445,292,0,0
432,293,0,0
128,294,0,0
184,295,0,0
333,296,1,0
326,297,1,0
205,298,0,0
522,299,0,0
250,300,0,0
436,301,1,0
255,302,0,0
82,303,1,0
43,304,0,0
64,305,1,0
448,306,0,0
307,307,0,0
509,308,1,0
486,309,0,0
221,310,1,0
301,311,0,0
414,312,0,0
381,313,0,0
134,314,0,0
484,315,0,0
427,316,1,0
379,317,0,0
198,318,0,0
375,319,0,0
186,320,0,0
431,321,0,0
194,322,0,0
315,323,1,0
251,324,0,0
294,325,0,0
111,326,0,0
124,327,0,0
59,328,0,0
49,329,0,0
211,330,0,0
133,331,0,0
210,332,1,0
167,333,0,0
158,334,0,0
187,335,0,0
161,336,1,0
510,337,0,0
458,338,0,0
408,339,0,0
166,340,0,0
520,341,0,0
312,342,0,0
21,343,1,0
45,344,1,0
371,345,1,0
409,346,1,0
193,347,1,0
397,348,1,0
435,349,0,0
227,350,0,0
410,351,0,0
135,352,1,0
118,353,1,0
155,354,1,0
378,355,1,0
498,356,0,0
530,357,0,0
200,358,1,0
173,359,1,0
153,360,1,0
351,361,0,1
96,362,1,1
457,363,1,1
523,364,1,1
480,365,1,1
359,366,1,1
516,367,0,1
163,368,1,1
291,369,0,1
468,370,0,1
343,371,1,1
360,372,0,1
278,373,0,1
232,374,0,1
46,375,0,1
10,376,0,1
426,377,1,1
196,378,1,1
23,379,1,1
321,380,0,1
350,381,0,1
297,382,0,1
104,383,0,1
369,384,0,1
106,385,0,1
308,386,0,1
179,387,1,1
122,388,1,1
214,389,1,1
226,390,1,1
244,391,1,1
453,392,1,1
305,393,1,1
382,394,0,1
225,395,0,1
80,396,0,1
195,397,1,1
256,398,1,1
511,399,1,1
501,400,0,1
93,401,0,1
533,402,1,1
344,403,0,1
296,404,1,1
65,405,1,1
125,406,1,1
318,407,1,1
395,408,1,1
213,409,0,1
440,410,1,1
71,411,0,1
219,412,1,1
357,413,0,1
469,414,0,1
466,415,0,1
204,416,0,1
212,417,0,1
36,418,0,1
503,419,0,1
519,420,0,1
274,421,0,1
145,422,0,1
220,423,0,1
334,424,1,1
66,425,1,1
491,426,0,1
338,427,1,1
419,428,1,1
129,429,0,1
170,430,0,1
120,431,1,1
144,432,1,1
268,433,1,1
239,434,0,1
499,435,1,1
286,436,0,1
79,437,0,1
57,438,0,1
347,439,0,1
188,440,0,1
535,441,1,1
388,442,1,1
438,443,0,1
269,444,1,1
147,445,1,1
141,446,1,1
86,447,1,1
63,448,1,1
164,449,1,1
85,450,1,1
165,451,1,1
485,452,1,1
492,453,1,1
417,454,1,1
337,455,1,1
425,456,1,1
115,457,1,1
403,458,1,1
228,459,1,1
18,460,1,1
512,461,0,1
28,462,1,1
41,463,1,1
243,464,1,1
390,465,0,1
148,466,1,1
295,467,1,1
25,468,1,1
230,469,0,1
53,470,0,1
352,471,1,1
310,472,0,1
262,473,1,1
415,474,1,1
245,475,1,1
241,476,0,1
306,477,1,1
249,478,1,1
471,479,1,1
258,480,1,1
398,481,0,1
537,482,0,1
411,483,0,1
178,484,1,1
89,485,0,1
116,486,0,1
222,487,1,1
521,488,1,1
504,489,1,1
192,490,0,1
472,491,1,1
109,492,0,1
483,493,0,1
32,494,1,1
2,495,1,1
404,496,1,1
130,497,1,1
98,498,1,1
150,499,0,1
206,500,1,1
386,501,1,1
140,502,0,1
114,503,1,1
207,504,0,1
462,505,1,1
169,506,1,1
515,507,1,1
423,508,0,1
60,509,1,1
331,510,1,1
277,511,1,1
191,512,1,1
517,513,0,1
33,514,0,1
183,515,0,1
348,516,1,1
416,517,0,1
252,518,1,1
62,519,1,1
189,520,1,1
380,521,1,1
171,522,0,1
439,523,1,1
340,524,1,1
74,525,1,1
242,526,1,1
247,527,1,1
39,528,1,1
20,529,1,1
172,530,1,1
497,531,0,1
94,532,1,1
237,533,1,1
502,534,0,1
68,535,1,1
72,536,0,1
151,537,1,1
293,538,1,1
73,539,1,1
500,540,0,1
