,Index,Predicted_values,original
126,141,0,0
119,142,0,0
474,143,0,0
311,144,1,0
538,145,0,0
323,146,0,0
142,147,0,0
501,148,0,0
295,149,0,0
236,150,1,0
207,151,0,0
410,152,0,0
387,153,0,0
94,154,0,0
76,155,0,0
533,156,0,0
442,157,0,0
234,158,0,0
289,159,0,0
508,160,0,0
480,161,0,0
213,162,0,0
230,163,0,0
475,164,0,0
366,165,0,0
386,166,0,0
421,167,1,0
512,168,0,0
50,169,0,0
131,170,0,0
398,171,0,0
404,172,0,0
477,173,0,0
344,174,0,0
48,175,0,0
290,176,0,0
248,177,0,0
71,178,1,0
262,179,0,0
385,180,0,0
392,181,0,0
352,182,0,0
483,183,0,0
522,184,0,0
193,185,0,0
103,186,0,0
455,187,0,0
370,188,0,0
209,189,0,0
278,190,0,0
143,191,0,0
292,192,0,0
333,193,0,0
7,194,0,0
415,195,0,0
345,196,1,0
299,197,0,0
21,198,0,0
498,199,0,0
28,200,0,0
347,201,0,0
314,202,1,0
188,203,0,0
372,204,0,0
220,205,1,0
473,206,0,0
3,207,0,0
316,208,0,0
479,209,0,0
318,210,0,0
81,211,0,0
13,212,0,0
36,213,0,0
336,214,0,0
75,215,0,0
463,216,0,0
210,217,0,0
93,218,0,0
343,219,0,0
282,220,0,0
157,221,0,0
434,222,0,0
56,223,1,0
147,224,1,0
124,225,0,0
41,226,0,0
293,227,0,0
106,228,0,0
202,229,0,0
107,230,0,0
310,231,1,0
229,232,0,0
31,233,1,0
77,234,0,0
64,235,0,0
430,236,0,0
95,237,0,0
374,238,0,0
321,239,1,0
217,240,0,0
30,241,1,0
181,242,0,0
17,243,0,0
489,244,0,0
482,245,0,0
0,246,0,0
383,247,0,0
536,248,0,0
298,249,0,0
44,250,0,0
327,251,0,0
412,252,0,0
532,253,0,0
45,254,0,0
362,255,0,0
451,256,0,0
454,257,0,0
339,258,0,0
204,259,0,0
490,260,0,0
376,261,0,0
241,262,0,0
87,263,0,0
261,264,0,0
406,265,0,0
174,266,0,0
176,267,0,0
251,268,0,0
315,269,0,0
164,270,0,0
335,271,0,0
96,272,0,0
288,273,0,0
263,274,0,0
271,275,0,0
456,276,0,0
308,277,0,0
274,278,0,0
102,279,0,0
460,280,0,0
12,281,0,0
196,282,0,0
4,283,0,0
519,284,0,0
466,285,0,0
340,286,0,0
185,287,0,0
491,288,0,0
391,289,0,0
331,290,0,0
476,291,1,0
201,292,0,0
171,293,0,0
135,294,0,0
269,295,1,0
83,296,0,0
122,297,0,0
114,298,0,0
38,299,0,0
384,300,1,0
534,301,1,0
524,302,1,0
272,303,1,0
470,304,1,0
84,305,0,0
457,306,0,0
520,307,0,0
382,308,0,0
111,309,0,0
305,310,0,0
337,311,0,0
361,312,1,0
420,313,0,0
149,314,0,0
517,315,0,0
277,316,0,0
503,317,0,0
334,318,0,0
487,319,1,0
11,320,0,0
353,321,0,0
92,322,0,0
208,323,1,0
197,324,1,0
417,325,0,0
78,326,0,0
302,327,0,0
74,328,0,0
246,329,0,0
418,330,1,0
26,331,1,0
140,332,0,0
486,333,0,0
187,334,0,0
243,335,0,0
313,336,0,0
79,337,0,0
57,338,0,0
433,339,0,0
320,340,1,0
357,341,0,0
485,342,1,0
317,343,1,0
152,344,0,0
447,345,1,0
388,346,0,0
514,347,0,0
358,348,0,0
194,349,0,0
354,350,0,0
275,351,0,0
211,352,0,0
346,353,0,0
306,354,1,0
98,355,1,0
408,356,0,0
252,357,1,0
401,358,1,0
488,359,0,0
472,360,0,0
437,361,0,1
58,362,0,1
222,363,0,1
428,364,1,1
348,365,0,1
69,366,0,1
304,367,0,1
238,368,0,1
449,369,1,1
127,370,1,1
507,371,0,1
182,372,0,1
389,373,1,1
325,374,1,1
326,375,0,1
200,376,0,1
496,377,0,1
159,378,0,1
23,379,0,1
19,380,0,1
365,381,0,1
179,382,1,1
443,383,1,1
513,384,0,1
329,385,0,1
332,386,1,1
226,387,1,1
167,388,1,1
52,389,1,1
162,390,0,1
61,391,0,1
231,392,1,1
132,393,0,1
369,394,0,1
169,395,1,1
183,396,0,1
115,397,1,1
60,398,0,1
394,399,1,1
509,400,1,1
245,401,1,1
42,402,1,1
121,403,0,1
116,404,0,1
342,405,0,1
462,406,0,1
9,407,1,1
130,408,0,1
431,409,0,1
99,410,0,1
363,411,0,1
14,412,1,1
419,413,0,1
427,414,1,1
255,415,0,1
523,416,1,1
144,417,0,1
118,418,1,1
254,419,1,1
49,420,1,1
20,421,1,1
156,422,1,1
530,423,1,1
239,424,1,1
29,425,1,1
154,426,1,1
276,427,1,1
402,428,1,1
59,429,1,1
441,430,1,1
155,431,1,1
158,432,1,1
359,433,1,1
458,434,1,1
380,435,0,1
350,436,1,1
160,437,1,1
505,438,1,1
110,439,1,1
395,440,1,1
233,441,1,1
257,442,0,1
268,443,1,1
403,444,1,1
494,445,1,1
426,446,1,1
180,447,1,1
27,448,1,1
223,449,1,1
407,450,1,1
270,451,1,1
109,452,1,1
390,453,1,1
322,454,1,1
400,455,1,1
133,456,0,1
186,457,1,1
423,458,0,1
82,459,1,1
497,460,1,1
393,461,1,1
499,462,1,1
356,463,1,1
351,464,1,1
153,465,1,1
527,466,1,1
66,467,0,1
284,468,1,1
10,469,1,1
184,470,1,1
452,471,1,1
368,472,1,1
260,473,1,1
414,474,1,1
72,475,1,1
319,476,1,1
502,477,1,1
123,478,1,1
526,479,1,1
265,480,1,1
413,481,1,1
397,482,0,1
177,483,0,1
228,484,1,1
435,485,1,1
328,486,1,1
39,487,1,1
367,488,1,1
190,489,1,1
518,490,1,1
215,491,1,1
539,492,0,1
439,493,1,1
312,494,1,1
125,495,1,1
381,496,1,1
465,497,1,1
307,498,0,1
453,499,0,1
88,500,1,1
218,501,1,1
364,502,1,1
199,503,1,1
445,504,1,1
338,505,1,1
166,506,1,1
467,507,1,1
297,508,0,1
175,509,1,1
136,510,1,1
469,511,1,1
5,512,1,1
146,513,1,1
535,514,1,1
448,515,1,1
65,516,1,1
85,517,1,1
296,518,1,1
25,519,1,1
349,520,1,1
150,521,1,1
128,522,1,1
141,523,1,1
86,524,0,1
266,525,1,1
240,526,1,1
256,527,1,1
436,528,1,1
253,529,1,1
1,530,1,1
163,531,1,1
264,532,1,1
8,533,1,1
529,534,1,1
139,535,1,1
244,536,1,1
280,537,1,1
528,538,1,1
221,539,1,1
67,540,0,1
