,Index,Predicted_values,original
336,315,1,0
349,316,0,0
227,317,0,0
160,318,0,0
471,319,0,0
210,320,0,0
268,321,1,0
519,322,0,0
264,323,0,0
337,324,0,0
523,325,0,0
136,326,0,0
97,327,1,0
119,328,0,0
453,329,0,0
465,330,0,0
69,331,0,0
201,332,0,0
409,333,0,0
209,334,0,0
325,335,0,0
399,336,0,0
237,337,1,0
344,338,0,0
381,339,1,0
440,340,0,0
140,341,1,0
53,342,1,0
333,343,0,0
190,344,0,0
275,345,1,0
255,346,1,0
126,347,1,0
468,348,1,0
309,349,1,0
277,350,1,0
376,351,1,0
152,352,0,0
401,353,1,0
445,354,1,0
463,355,1,0
161,356,1,0
261,357,1,0
2,358,1,0
249,359,1,0
353,360,0,0
52,361,1,1
133,362,1,1
208,363,1,1
180,364,1,1
67,365,0,1
502,366,0,1
356,367,1,1
170,368,1,1
291,369,1,1
60,370,0,1
369,371,1,1
4,372,1,1
124,373,1,1
316,374,1,1
452,375,1,1
501,376,1,1
380,377,1,1
487,378,1,1
86,379,1,1
414,380,1,1
10,381,1,1
50,382,1,1
267,383,1,1
474,384,1,1
510,385,1,1
148,386,1,1
46,387,1,1
467,388,1,1
539,389,1,1
29,390,1,1
44,391,1,1
530,392,1,1
424,393,1,1
106,394,1,1
132,395,1,1
164,396,1,1
123,397,1,1
212,398,1,1
293,399,1,1
297,400,1,1
0,401,1,1
64,402,1,1
78,403,0,1
371,404,1,1
258,405,1,1
107,406,1,1
45,407,1,1
289,408,0,1
74,409,1,1
183,410,1,1
295,411,1,1
89,412,1,1
438,413,0,1
260,414,1,1
174,415,0,1
473,416,1,1
176,417,1,1
303,418,1,1
334,419,1,1
23,420,1,1
24,421,1,1
328,422,1,1
439,423,1,1
531,424,1,1
518,425,1,1
451,426,0,1
417,427,1,1
72,428,1,1
470,429,1,1
512,430,1,1
51,431,1,1
288,432,1,1
62,433,0,1
379,434,1,1
131,435,1,1
63,436,1,1
247,437,1,1
507,438,0,1
66,439,1,1
339,440,0,1
421,441,1,1
358,442,1,1
226,443,0,1
73,444,0,1
442,445,1,1
410,446,1,1
335,447,1,1
294,448,1,1
246,449,1,1
80,450,1,1
118,451,1,1
40,452,1,1
404,453,1,1
482,454,1,1
350,455,1,1
388,456,1,1
286,457,0,1
225,458,1,1
455,459,1,1
320,460,1,1
3,461,1,1
517,462,1,1
16,463,0,1
105,464,1,1
215,465,1,1
47,466,0,1
194,467,0,1
357,468,1,1
271,469,1,1
273,470,1,1
151,471,1,1
244,472,1,1
150,473,0,1
321,474,1,1
43,475,1,1
223,476,1,1
457,477,1,1
395,478,1,1
185,479,1,1
198,480,0,1
513,481,1,1
96,482,1,1
308,483,1,1
110,484,1,1
251,485,1,1
248,486,1,1
418,487,1,1
191,488,1,1
480,489,0,1
420,490,1,1
496,491,1,1
217,492,1,1
387,493,1,1
500,494,1,1
144,495,1,1
479,496,1,1
163,497,1,1
111,498,1,1
39,499,1,1
377,500,0,1
100,501,0,1
18,502,1,1
102,503,1,1
301,504,1,1
233,505,0,1
483,506,0,1
485,507,0,1
147,508,1,1
290,509,1,1
346,510,1,1
232,511,0,1
296,512,0,1
503,513,1,1
8,514,0,1
88,515,0,1
265,516,1,1
458,517,0,1
494,518,1,1
235,519,1,1
90,520,1,1
27,521,1,1
166,522,0,1
272,523,1,1
13,524,1,1
428,525,1,1
109,526,0,1
117,527,1,1
280,528,0,1
172,529,1,1
155,530,1,1
36,531,0,1
142,532,0,1
135,533,0,1
83,534,0,1
313,535,0,1
367,536,1,1
324,537,1,1
537,538,1,1
493,539,0,1
239,540,1,1
