,Index,Predicted_values,original
471,335,0,0
382,336,0,0
481,337,0,0
466,338,0,0
193,339,0,0
373,340,0,0
514,341,1,0
26,342,0,0
311,343,0,0
482,344,0,0
493,345,1,0
355,346,0,0
412,347,0,0
136,348,1,0
195,349,1,0
349,350,1,0
319,351,1,0
153,352,0,0
272,353,0,0
227,354,1,0
523,355,0,0
151,356,0,0
262,357,1,0
409,358,1,0
54,359,1,0
86,360,0,0
74,361,1,1
25,362,1,1
457,363,0,1
37,364,1,1
304,365,0,1
178,366,0,1
418,367,1,1
233,368,1,1
28,369,1,1
189,370,1,1
497,371,0,1
278,372,0,1
222,373,1,1
406,374,1,1
273,375,0,1
340,376,1,1
534,377,1,1
83,378,1,1
181,379,1,1
18,380,1,1
434,381,1,1
187,382,0,1
440,383,1,1
81,384,1,1
354,385,1,1
118,386,1,1
160,387,0,1
3,388,1,1
168,389,1,1
34,390,1,1
114,391,0,1
228,392,1,1
502,393,1,1
375,394,1,1
337,395,1,1
236,396,1,1
248,397,1,1
488,398,1,1
194,399,1,1
219,400,0,1
456,401,0,1
364,402,1,1
526,403,0,1
50,404,1,1
451,405,1,1
249,406,1,1
489,407,1,1
166,408,1,1
284,409,1,1
309,410,1,1
109,411,1,1
449,412,0,1
290,413,1,1
88,414,1,1
289,415,1,1
332,416,0,1
459,417,1,1
231,418,0,1
242,419,1,1
465,420,1,1
410,421,1,1
62,422,1,1
121,423,1,1
320,424,1,1
217,425,1,1
204,426,1,1
199,427,1,1
398,428,1,1
101,429,1,1
505,430,1,1
435,431,1,1
431,432,1,1
397,433,1,1
521,434,1,1
458,435,1,1
105,436,0,1
162,437,0,1
256,438,0,1
201,439,1,1
111,440,1,1
308,441,1,1
288,442,1,1
531,443,1,1
108,444,1,1
70,445,1,1
243,446,0,1
51,447,1,1
468,448,1,1
393,449,1,1
77,450,0,1
464,451,0,1
324,452,1,1
510,453,1,1
366,454,1,1
8,455,1,1
59,456,1,1
331,457,1,1
44,458,1,1
359,459,0,1
494,460,1,1
238,461,1,1
139,462,1,1
426,463,1,1
436,464,1,1
395,465,1,1
197,466,1,1
291,467,1,1
171,468,1,1
330,469,1,1
152,470,1,1
104,471,1,1
106,472,1,1
391,473,1,1
13,474,0,1
124,475,1,1
254,476,1,1
422,477,1,1
46,478,1,1
403,479,1,1
517,480,1,1
383,481,1,1
279,482,0,1
484,483,1,1
538,484,0,1
421,485,1,1
368,486,1,1
513,487,1,1
362,488,1,1
258,489,1,1
535,490,1,1
40,491,1,1
508,492,1,1
72,493,0,1
155,494,1,1
280,495,0,1
39,496,0,1
113,497,0,1
525,498,0,1
244,499,1,1
192,500,1,1
419,501,1,1
371,502,0,1
374,503,1,1
386,504,0,1
226,505,0,1
255,506,1,1
365,507,0,1
404,508,0,1
80,509,0,1
64,510,1,1
350,511,1,1
532,512,1,1
527,513,1,1
448,514,1,1
450,515,0,1
137,516,1,1
437,517,0,1
307,518,0,1
501,519,0,1
250,520,0,1
328,521,1,1
132,522,1,1
396,523,0,1
477,524,0,1
15,525,1,1
407,526,1,1
36,527,1,1
49,528,1,1
314,529,1,1
446,530,1,1
470,531,1,1
24,532,1,1
21,533,1,1
529,534,1,1
115,535,1,1
264,536,1,1
372,537,1,1
516,538,1,1
57,539,1,1
69,540,1,1
