,Index,Predicted_values,original
281,391,1,1
244,392,1,1
496,393,1,1
29,394,0,1
467,395,1,1
150,396,0,1
358,397,1,1
531,398,0,1
372,399,1,1
492,400,0,1
479,401,1,1
465,402,1,1
343,403,0,1
152,404,1,1
102,405,0,1
170,406,1,1
418,407,1,1
49,408,1,1
412,409,1,1
31,410,1,1
356,411,0,1
137,412,0,1
329,413,1,1
413,414,1,1
224,415,1,1
521,416,1,1
162,417,1,1
51,418,1,1
218,419,1,1
278,420,1,1
226,421,1,1
327,422,1,1
354,423,1,1
427,424,1,1
160,425,1,1
191,426,1,1
419,427,0,1
345,428,1,1
368,429,0,1
84,430,1,1
185,431,0,1
378,432,1,1
246,433,1,1
381,434,1,1
394,435,1,1
96,436,1,1
75,437,0,1
448,438,1,1
77,439,1,1
250,440,1,1
87,441,1,1
196,442,1,1
4,443,1,1
186,444,1,1
40,445,1,1
53,446,1,1
158,447,1,1
291,448,1,1
104,449,1,1
44,450,1,1
173,451,1,1
187,452,1,1
88,453,1,1
408,454,1,1
459,455,1,1
287,456,1,1
184,457,1,1
357,458,1,1
404,459,1,1
390,460,1,1
491,461,1,1
306,462,1,1
240,463,1,1
477,464,1,1
225,465,1,1
81,466,1,1
86,467,1,1
470,468,1,1
36,469,1,1
189,470,1,1
325,471,1,1
445,472,1,1
55,473,1,1
209,474,1,1
497,475,1,1
32,476,1,1
509,477,1,1
25,478,1,1
74,479,1,1
402,480,1,1
303,481,1,1
335,482,1,1
338,483,1,1
270,484,1,1
61,485,1,1
202,486,1,1
93,487,1,1
316,488,1,1
515,489,1,1
35,490,1,1
516,491,1,1
332,492,1,1
178,493,1,1
333,494,1,1
442,495,1,1
59,496,1,1
267,497,1,1
66,498,1,1
364,499,1,1
341,500,1,1
409,501,1,1
446,502,1,1
262,503,1,1
149,504,0,1
528,505,1,1
380,506,1,1
222,507,1,1
92,508,1,1
2,509,1,1
166,510,1,1
172,511,1,1
146,512,1,1
309,513,1,1
285,514,1,1
50,515,1,1
503,516,1,1
71,517,1,1
203,518,0,1
195,519,1,1
193,520,1,1
539,521,1,1
453,522,1,1
12,523,1,1
523,524,1,1
79,525,1,1
471,526,1,1
469,527,1,1
322,528,1,1
204,529,1,1
293,530,1,1
308,531,1,1
121,532,1,1
43,533,1,1
27,534,1,1
157,535,1,1
23,536,1,1
212,537,1,1
422,538,1,1
397,539,1,1
296,540,1,1
