,Index,Predicted_values,original
269,317,0,0
436,318,1,0
159,319,0,0
157,320,0,0
528,321,0,0
408,322,0,0
149,323,0,0
272,324,0,0
133,325,0,0
261,326,0,0
314,327,0,0
488,328,0,0
442,329,0,0
148,330,0,0
296,331,0,0
349,332,0,0
537,333,0,0
533,334,0,0
163,335,0,0
228,336,0,0
223,337,0,0
101,338,0,0
248,339,0,0
294,340,0,0
474,341,0,0
271,342,0,0
427,343,0,0
464,344,0,0
30,345,0,0
193,346,0,0
496,347,0,0
523,348,0,0
7,349,0,0
239,350,0,0
10,351,1,0
142,352,1,0
263,353,0,0
383,354,0,0
347,355,0,0
361,356,0,0
123,357,0,0
127,358,0,0
114,359,0,0
118,360,0,0
58,361,0,1
287,362,0,1
35,363,0,1
122,364,0,1
467,365,0,1
291,366,0,1
121,367,0,1
29,368,1,1
217,369,1,1
418,370,1,1
456,371,0,1
160,372,1,1
62,373,0,1
357,374,1,1
304,375,1,1
200,376,1,1
519,377,1,1
395,378,1,1
98,379,1,1
525,380,0,1
423,381,1,1
373,382,1,1
12,383,1,1
49,384,1,1
503,385,1,1
535,386,1,1
96,387,1,1
90,388,1,1
529,389,1,1
205,390,1,1
214,391,1,1
105,392,1,1
520,393,1,1
132,394,0,1
111,395,1,1
129,396,1,1
185,397,1,1
335,398,1,1
428,399,1,1
64,400,1,1
485,401,1,1
2,402,1,1
416,403,1,1
110,404,1,1
516,405,1,1
208,406,1,1
420,407,1,1
329,408,1,1
451,409,1,1
259,410,1,1
264,411,1,1
151,412,1,1
452,413,1,1
53,414,1,1
253,415,1,1
154,416,1,1
37,417,1,1
210,418,1,1
236,419,1,1
175,420,1,1
116,421,1,1
493,422,0,1
491,423,1,1
379,424,1,1
444,425,1,1
225,426,1,1
63,427,1,1
224,428,1,1
191,429,1,1
448,430,1,1
338,431,1,1
17,432,1,1
341,433,1,1
425,434,0,1
22,435,1,1
458,436,1,1
471,437,1,1
92,438,1,1
386,439,1,1
292,440,1,1
237,441,0,1
326,442,1,1
387,443,1,1
155,444,1,1
181,445,1,1
88,446,1,1
325,447,1,1
25,448,1,1
162,449,1,1
15,450,1,1
385,451,1,1
94,452,1,1
505,453,0,1
4,454,1,1
241,455,1,1
203,456,1,1
301,457,1,1
52,458,1,1
198,459,0,1
71,460,1,1
242,461,1,1
266,462,0,1
438,463,1,1
289,464,1,1
377,465,0,1
309,466,1,1
95,467,1,1
179,468,1,1
86,469,1,1
324,470,1,1
450,471,0,1
440,472,1,1
318,473,1,1
483,474,1,1
221,475,1,1
374,476,1,1
367,477,1,1
370,478,1,1
275,479,1,1
297,480,1,1
406,481,1,1
80,482,1,1
108,483,1,1
419,484,1,1
36,485,1,1
174,486,1,1
288,487,1,1
161,488,1,1
472,489,1,1
28,490,1,1
156,491,1,1
180,492,0,1
486,493,1,1
84,494,1,1
152,495,1,1
178,496,1,1
433,497,1,1
209,498,1,1
518,499,1,1
460,500,1,1
197,501,1,1
231,502,1,1
69,503,1,1
397,504,1,1
66,505,1,1
206,506,1,1
453,507,1,1
89,508,0,1
498,509,1,1
285,510,1,1
106,511,1,1
538,512,1,1
277,513,1,1
393,514,1,1
103,515,0,1
24,516,0,1
9,517,0,1
150,518,0,1
455,519,0,1
91,520,1,1
388,521,0,1
21,522,1,1
308,523,1,1
83,524,1,1
48,525,1,1
190,526,1,1
389,527,1,1
76,528,1,1
234,529,0,1
350,530,1,1
171,531,0,1
16,532,1,1
403,533,0,1
340,534,1,1
18,535,1,1
462,536,1,1
363,537,0,1
213,538,1,1
421,539,0,1
394,540,1,1
