,Index,Predicted_values,original
456,171,1,0
483,172,0,0
67,173,1,0
282,174,0,0
272,175,0,0
266,176,0,0
457,177,0,0
88,178,0,0
4,179,0,0
359,180,0,0
252,181,0,0
289,182,0,0
390,183,0,0
338,184,0,0
41,185,0,0
124,186,0,0
511,187,1,0
15,188,0,0
42,189,0,0
438,190,0,0
523,191,0,0
365,192,1,0
331,193,0,0
36,194,1,0
3,195,0,0
468,196,0,0
286,197,0,0
304,198,0,0
478,199,0,0
410,200,0,0
220,201,0,0
191,202,0,0
82,203,0,0
100,204,0,0
330,205,0,0
260,206,0,0
52,207,0,0
121,208,1,0
479,209,0,0
398,210,1,0
287,211,0,0
18,212,0,0
539,213,1,0
49,214,0,0
481,215,0,0
337,216,0,0
74,217,0,0
342,218,0,0
109,219,0,0
451,220,0,0
317,221,0,0
37,222,0,0
344,223,0,0
116,224,0,0
458,225,1,0
508,226,0,0
463,227,0,0
460,228,0,0
424,229,0,0
307,230,0,0
245,231,0,0
261,232,0,0
335,233,1,0
310,234,0,0
111,235,0,0
475,236,0,0
258,237,0,0
86,238,0,0
379,239,0,0
235,240,0,0
154,241,0,0
127,242,0,0
356,243,0,0
341,244,0,0
401,245,0,0
58,246,0,0
70,247,0,0
80,248,0,0
156,249,0,0
513,250,0,0
391,251,0,0
300,252,0,0
316,253,1,0
384,254,0,0
32,255,0,0
368,256,0,0
102,257,1,0
347,258,0,0
485,259,0,0
392,260,0,0
461,261,1,0
94,262,1,0
185,263,0,0
321,264,0,0
345,265,0,0
66,266,0,0
467,267,0,0
486,268,0,0
248,269,0,0
340,270,0,0
98,271,0,0
197,272,0,0
165,273,0,0
505,274,0,0
147,275,0,0
257,276,0,0
429,277,0,0
166,278,0,0
50,279,0,0
47,280,0,0
211,281,0,0
251,282,0,0
73,283,0,0
199,284,0,0
283,285,0,0
510,286,0,0
284,287,0,0
137,288,0,0
204,289,1,0
107,290,0,0
517,291,0,0
139,292,1,0
171,293,0,0
76,294,0,0
496,295,0,0
99,296,0,0
503,297,0,0
311,298,0,0
276,299,0,0
158,300,0,0
170,301,0,0
13,302,0,0
536,303,0,0
77,304,0,0
55,305,0,0
494,306,0,0
114,307,1,0
361,308,0,0
11,309,0,0
14,310,1,0
387,311,0,0
436,312,0,0
187,313,0,0
198,314,0,0
163,315,0,0
412,316,0,0
407,317,1,0
482,318,0,0
43,319,0,0
113,320,0,0
78,321,1,0
146,322,0,0
243,323,0,0
441,324,0,0
25,325,0,0
45,326,0,0
75,327,0,0
103,328,0,0
314,329,1,0
328,330,0,0
265,331,0,0
411,332,0,0
506,333,0,0
72,334,0,0
10,335,0,0
128,336,0,0
208,337,0,0
502,338,0,0
30,339,0,0
262,340,0,0
134,341,0,0
465,342,0,0
474,343,0,0
61,344,0,0
182,345,0,0
533,346,1,0
253,347,0,0
1,348,1,0
422,349,0,0
110,350,0,0
21,351,1,0
454,352,1,0
487,353,1,0
358,354,1,0
382,355,1,0
29,356,1,0
183,357,1,0
455,358,1,0
406,359,1,0
91,360,0,0
267,361,1,1
484,362,1,1
279,363,0,1
534,364,1,1
90,365,0,1
291,366,1,1
499,367,1,1
181,368,0,1
393,369,0,1
372,370,0,1
173,371,1,1
491,372,1,1
169,373,0,1
464,374,0,1
305,375,0,1
20,376,1,1
125,377,0,1
44,378,0,1
92,379,0,1
26,380,0,1
263,381,0,1
236,382,0,1
399,383,0,1
421,384,1,1
242,385,0,1
462,386,1,1
309,387,0,1
145,388,1,1
31,389,1,1
371,390,0,1
522,391,0,1
443,392,1,1
206,393,1,1
16,394,0,1
0,395,0,1
101,396,1,1
192,397,0,1
353,398,0,1
180,399,0,1
17,400,0,1
133,401,0,1
383,402,1,1
23,403,0,1
39,404,1,1
473,405,0,1
240,406,0,1
228,407,1,1
167,408,1,1
218,409,0,1
274,410,0,1
367,411,1,1
9,412,1,1
489,413,1,1
155,414,1,1
369,415,0,1
246,416,0,1
65,417,0,1
271,418,0,1
504,419,0,1
501,420,0,1
519,421,1,1
492,422,1,1
149,423,1,1
255,424,1,1
320,425,1,1
427,426,1,1
244,427,1,1
2,428,0,1
153,429,0,1
298,430,1,1
105,431,0,1
528,432,1,1
329,433,1,1
377,434,1,1
207,435,1,1
22,436,1,1
188,437,0,1
104,438,1,1
490,439,1,1
222,440,1,1
233,441,1,1
402,442,1,1
380,443,0,1
530,444,1,1
433,445,0,1
108,446,0,1
223,447,0,1
177,448,1,1
521,449,1,1
318,450,1,1
256,451,1,1
386,452,0,1
512,453,1,1
64,454,0,1
135,455,0,1
152,456,0,1
538,457,1,1
324,458,0,1
247,459,0,1
537,460,1,1
292,461,1,1
97,462,0,1
418,463,1,1
28,464,0,1
168,465,0,1
488,466,1,1
370,467,0,1
210,468,0,1
241,469,0,1
205,470,0,1
126,471,0,1
59,472,0,1
85,473,0,1
219,474,0,1
403,475,0,1
395,476,0,1
425,477,1,1
447,478,1,1
226,479,0,1
507,480,0,1
466,481,0,1
520,482,1,1
293,483,0,1
336,484,0,1
175,485,0,1
51,486,1,1
216,487,1,1
532,488,0,1
435,489,0,1
178,490,0,1
215,491,0,1
196,492,0,1
385,493,0,1
525,494,1,1
150,495,1,1
404,496,1,1
33,497,1,1
212,498,1,1
172,499,0,1
227,500,1,1
362,501,0,1
431,502,0,1
333,503,1,1
40,504,1,1
24,505,1,1
497,506,0,1
439,507,0,1
84,508,0,1
301,509,1,1
397,510,1,1
288,511,0,1
140,512,0,1
273,513,1,1
349,514,1,1
524,515,1,1
117,516,1,1
322,517,1,1
417,518,1,1
280,519,1,1
444,520,1,1
446,521,0,1
437,522,1,1
364,523,0,1
442,524,1,1
71,525,0,1
434,526,1,1
151,527,1,1
535,528,0,1
122,529,0,1
148,530,1,1
480,531,0,1
414,532,0,1
129,533,1,1
354,534,0,1
327,535,1,1
131,536,1,1
54,537,1,1
375,538,1,1
136,539,1,1
495,540,1,1
