,Index,Predicted_values,original
259,149,0,0
129,150,0,0
189,151,0,0
433,152,0,0
232,153,0,0
63,154,0,0
533,155,0,0
90,156,0,0
312,157,0,0
11,158,0,0
353,159,0,0
362,160,0,0
465,161,0,0
416,162,0,0
535,163,0,0
515,164,0,0
126,165,0,0
109,166,0,0
491,167,0,0
103,168,0,0
367,169,0,0
117,170,0,0
299,171,0,0
445,172,0,0
236,173,0,0
289,174,0,0
415,175,0,0
477,176,0,0
45,177,0,0
461,178,0,0
332,179,0,0
61,180,0,0
329,181,0,0
262,182,1,0
120,183,0,0
507,184,0,0
215,185,0,0
521,186,0,0
208,187,0,0
306,188,0,0
234,189,0,0
499,190,0,0
28,191,0,0
261,192,1,0
230,193,0,0
412,194,0,0
454,195,1,0
27,196,0,0
474,197,0,0
118,198,0,0
525,199,0,0
397,200,0,0
284,201,0,0
300,202,0,0
314,203,0,0
421,204,0,0
16,205,0,0
373,206,0,0
508,207,1,0
475,208,0,0
410,209,0,0
33,210,0,0
188,211,0,0
177,212,0,0
278,213,0,0
531,214,0,0
99,215,0,0
509,216,0,0
336,217,0,0
401,218,0,0
335,219,0,0
374,220,0,0
539,221,0,0
257,222,0,0
441,223,0,0
382,224,0,0
425,225,1,0
265,226,0,0
173,227,0,0
420,228,0,0
214,229,0,0
505,230,1,0
46,231,0,0
269,232,0,0
459,233,0,0
125,234,0,0
426,235,0,0
162,236,0,0
184,237,0,0
19,238,0,0
199,239,0,0
484,240,0,0
71,241,0,0
52,242,0,0
282,243,0,0
500,244,0,0
405,245,0,0
399,246,0,0
167,247,0,0
249,248,0,0
479,249,0,0
517,250,0,0
135,251,0,0
384,252,0,0
291,253,0,0
102,254,1,0
302,255,1,0
528,256,1,0
467,257,0,0
464,258,0,0
339,259,0,0
389,260,1,0
140,261,0,0
469,262,0,0
354,263,0,0
337,264,0,0
42,265,0,0
447,266,0,0
89,267,0,0
4,268,0,0
386,269,0,0
1,270,0,0
478,271,0,0
40,272,0,0
408,273,0,0
252,274,0,0
324,275,0,0
290,276,0,0
32,277,0,0
156,278,0,0
360,279,0,0
390,280,0,0
7,281,0,0
233,282,0,0
512,283,0,0
24,284,0,0
482,285,0,0
303,286,0,0
442,287,0,0
411,288,0,0
130,289,0,0
460,290,0,0
221,291,0,0
56,292,0,0
30,293,0,0
270,294,0,0
471,295,0,0
254,296,0,0
55,297,0,0
480,298,0,0
23,299,0,0
341,300,0,0
155,301,0,0
85,302,0,0
235,303,0,0
328,304,0,0
164,305,0,0
76,306,0,0
388,307,0,0
145,308,0,0
101,309,0,0
430,310,1,0
391,311,0,0
106,312,0,0
172,313,0,0
455,314,0,0
161,315,0,0
320,316,0,0
225,317,0,0
116,318,0,0
268,319,0,0
334,320,0,0
138,321,0,0
532,322,0,0
246,323,0,0
104,324,0,0
98,325,0,0
222,326,0,0
355,327,0,0
110,328,0,0
394,329,0,0
276,330,0,0
18,331,0,0
527,332,0,0
0,333,0,0
274,334,0,0
210,335,0,0
414,336,0,0
169,337,0,0
377,338,0,0
96,339,0,0
383,340,0,0
25,341,0,0
536,342,0,0
70,343,0,0
311,344,0,0
243,345,0,0
80,346,0,0
134,347,0,0
142,348,0,0
307,349,0,0
434,350,0,0
22,351,0,0
95,352,0,0
504,353,0,0
48,354,0,0
317,355,0,0
436,356,0,0
318,357,0,0
309,358,0,0
466,359,0,0
522,360,0,0
365,361,0,1
392,362,0,1
195,363,0,1
87,364,0,1
379,365,0,1
73,366,0,1
68,367,0,1
293,368,0,1
473,369,0,1
476,370,0,1
253,371,0,1
490,372,1,1
206,373,1,1
413,374,1,1
301,375,1,1
174,376,0,1
182,377,0,1
213,378,1,1
204,379,1,1
186,380,1,1
313,381,1,1
105,382,1,1
92,383,1,1
271,384,1,1
423,385,1,1
5,386,1,1
150,387,1,1
511,388,0,1
538,389,0,1
409,390,1,1
331,391,1,1
342,392,1,1
111,393,1,1
439,394,1,1
395,395,1,1
202,396,1,1
17,397,1,1
358,398,1,1
402,399,1,1
333,400,1,1
443,401,1,1
141,402,1,1
190,403,0,1
371,404,1,1
38,405,0,1
51,406,1,1
133,407,1,1
304,408,1,1
526,409,1,1
211,410,1,1
131,411,1,1
94,412,1,1
170,413,1,1
159,414,1,1
20,415,1,1
183,416,1,1
187,417,1,1
139,418,1,1
281,419,1,1
452,420,1,1
435,421,1,1
43,422,1,1
486,423,1,1
463,424,1,1
266,425,1,1
100,426,1,1
529,427,1,1
330,428,1,1
114,429,1,1
147,430,1,1
224,431,1,1
2,432,1,1
378,433,1,1
217,434,1,1
503,435,1,1
10,436,1,1
196,437,1,1
428,438,1,1
227,439,1,1
400,440,1,1
57,441,1,1
419,442,1,1
231,443,1,1
143,444,1,1
368,445,1,1
37,446,1,1
387,447,1,1
497,448,1,1
62,449,1,1
180,450,1,1
69,451,1,1
288,452,1,1
247,453,1,1
364,454,1,1
14,455,1,1
356,456,1,1
35,457,1,1
295,458,1,1
193,459,1,1
240,460,1,1
39,461,1,1
256,462,1,1
444,463,1,1
488,464,1,1
370,465,1,1
422,466,1,1
86,467,1,1
197,468,1,1
263,469,1,1
298,470,1,1
154,471,1,1
219,472,1,1
519,473,1,1
78,474,1,1
319,475,1,1
494,476,1,1
29,477,1,1
297,478,1,1
124,479,1,1
498,480,1,1
194,481,0,1
166,482,1,1
220,483,1,1
49,484,1,1
340,485,1,1
462,486,1,1
226,487,1,1
456,488,1,1
273,489,1,1
310,490,1,1
429,491,1,1
205,492,1,1
450,493,1,1
59,494,1,1
407,495,1,1
250,496,1,1
283,497,1,1
308,498,1,1
496,499,1,1
9,500,1,1
363,501,1,1
84,502,1,1
258,503,1,1
345,504,1,1
81,505,1,1
424,506,1,1
34,507,1,1
350,508,1,1
487,509,1,1
285,510,1,1
198,511,1,1
176,512,1,1
132,513,1,1
148,514,1,1
510,515,1,1
458,516,1,1
449,517,1,1
58,518,1,1
255,519,1,1
175,520,1,1
228,521,1,1
380,522,1,1
396,523,1,1
287,524,1,1
481,525,1,1
137,526,1,1
238,527,1,1
53,528,1,1
361,529,1,1
294,530,1,1
171,531,1,1
79,532,1,1
60,533,1,1
185,534,1,1
122,535,1,1
483,536,1,1
348,537,1,1
88,538,1,1
136,539,1,1
223,540,1,1
