,Index,Predicted_values,original
523,154,0,0
120,155,0,0
187,156,0,0
481,157,0,0
321,158,0,0
171,159,0,0
0,160,0,0
123,161,0,0
395,162,0,0
314,163,0,0
534,164,0,0
455,165,0,0
163,166,0,0
448,167,0,0
153,168,0,0
144,169,0,0
265,170,0,0
296,171,0,0
388,172,0,0
167,173,0,0
483,174,0,0
224,175,0,0
237,176,0,0
139,177,0,0
452,178,0,0
309,179,0,0
141,180,0,0
471,181,0,0
278,182,0,0
361,183,0,0
127,184,0,0
367,185,0,0
254,186,0,0
433,187,0,0
310,188,0,0
537,189,0,0
58,190,0,0
359,191,0,0
307,192,0,0
415,193,0,0
405,194,0,0
147,195,0,0
112,196,0,0
55,197,0,0
80,198,0,0
181,199,0,0
18,200,0,0
23,201,0,0
4,202,0,0
38,203,0,0
266,204,0,0
258,205,0,0
349,206,0,0
255,207,0,0
386,208,0,0
488,209,0,0
339,210,0,0
186,211,0,0
411,212,0,0
132,213,0,0
65,214,0,0
42,215,0,0
59,216,0,0
402,217,0,0
424,218,0,0
334,219,0,0
392,220,0,0
134,221,0,0
85,222,0,0
420,223,0,0
428,224,0,0
427,225,0,0
208,226,0,0
8,227,0,0
69,228,0,0
288,229,0,0
360,230,0,0
210,231,0,0
343,232,0,0
9,233,0,0
43,234,0,0
461,235,0,0
157,236,0,0
189,237,0,0
333,238,0,0
492,239,0,0
430,240,0,0
121,241,0,0
113,242,0,0
538,243,0,0
48,244,0,0
409,245,0,0
100,246,0,0
108,247,0,0
151,248,0,0
19,249,0,0
365,250,0,0
463,251,0,0
102,252,0,0
16,253,0,0
436,254,0,0
515,255,0,0
87,256,0,0
434,257,0,0
268,258,0,0
497,259,0,0
469,260,0,0
506,261,0,0
447,262,0,0
71,263,0,0
207,264,0,0
342,265,0,0
516,266,0,0
28,267,0,0
225,268,0,0
368,269,0,0
114,270,0,0
317,271,0,0
205,272,0,0
54,273,0,0
57,274,0,0
262,275,0,0
302,276,0,0
1,277,0,0
154,278,0,0
495,279,0,0
293,280,0,0
105,281,0,0
229,282,0,0
344,283,0,0
46,284,0,0
236,285,0,0
297,286,0,0
510,287,0,0
226,288,0,0
220,289,0,0
166,290,0,0
175,291,0,0
522,292,0,0
67,293,0,0
209,294,0,0
351,295,0,0
192,296,0,0
513,297,0,0
443,298,0,0
417,299,0,0
172,300,0,0
247,301,0,0
211,302,1,0
387,303,0,0
439,304,0,0
289,305,0,0
393,306,0,0
146,307,0,0
282,308,0,0
109,309,0,0
524,310,0,0
81,311,0,0
164,312,0,0
158,313,0,0
446,314,0,0
331,315,0,0
66,316,0,0
235,317,0,0
176,318,0,0
122,319,0,0
316,320,0,0
539,321,0,0
525,322,0,0
217,323,0,0
41,324,0,0
369,325,0,0
356,326,0,0
504,327,0,0
155,328,0,0
256,329,0,0
337,330,0,0
332,331,0,0
486,332,0,0
464,333,0,0
438,334,0,0
26,335,0,0
239,336,0,0
440,337,0,0
366,338,0,0
322,339,0,0
98,340,0,0
324,341,0,0
97,342,0,0
318,343,0,0
182,344,0,0
92,345,0,0
530,346,0,0
214,347,0,0
509,348,1,0
110,349,1,0
521,350,0,0
454,351,0,0
31,352,0,0
508,353,0,0
460,354,0,0
165,355,0,0
94,356,0,0
145,357,0,0
130,358,0,0
285,359,0,0
117,360,0,0
308,361,0,1
203,362,0,1
251,363,0,1
188,364,0,1
194,365,0,1
259,366,0,1
326,367,0,1
315,368,0,1
373,369,0,1
514,370,0,1
52,371,0,1
177,372,0,1
70,373,0,1
2,374,0,1
477,375,0,1
456,376,1,1
479,377,0,1
5,378,0,1
330,379,0,1
63,380,0,1
101,381,0,1
416,382,0,1
478,383,0,1
204,384,0,1
303,385,0,1
230,386,0,1
381,387,0,1
389,388,0,1
329,389,0,1
142,390,0,1
354,391,0,1
451,392,0,1
291,393,0,1
241,394,0,1
472,395,0,1
292,396,0,1
526,397,0,1
267,398,0,1
115,399,0,1
24,400,0,1
319,401,1,1
502,402,1,1
25,403,0,1
528,404,0,1
374,405,1,1
304,406,0,1
34,407,1,1
245,408,1,1
312,409,0,1
33,410,1,1
103,411,1,1
364,412,1,1
485,413,1,1
17,414,0,1
269,415,0,1
505,416,0,1
50,417,0,1
126,418,0,1
75,419,0,1
535,420,0,1
206,421,0,1
96,422,0,1
372,423,0,1
275,424,0,1
533,425,0,1
462,426,0,1
60,427,0,1
30,428,0,1
169,429,0,1
184,430,0,1
21,431,0,1
37,432,0,1
197,433,0,1
474,434,0,1
216,435,0,1
88,436,0,1
93,437,0,1
234,438,0,1
457,439,0,1
222,440,0,1
14,441,0,1
128,442,0,1
407,443,0,1
11,444,0,1
51,445,0,1
437,446,0,1
20,447,0,1
441,448,0,1
284,449,0,1
382,450,0,1
249,451,0,1
423,452,0,1
72,453,0,1
6,454,0,1
378,455,0,1
390,456,0,1
49,457,0,1
261,458,0,1
198,459,0,1
240,460,0,1
468,461,0,1
243,462,0,1
338,463,0,1
107,464,0,1
499,465,0,1
394,466,0,1
363,467,0,1
397,468,0,1
419,469,0,1
371,470,0,1
507,471,0,1
450,472,0,1
272,473,0,1
512,474,0,1
29,475,1,1
223,476,0,1
325,477,1,1
173,478,1,1
399,479,0,1
429,480,0,1
283,481,0,1
228,482,0,1
250,483,1,1
328,484,0,1
490,485,1,1
435,486,0,1
458,487,0,1
350,488,0,1
196,489,0,1
352,490,0,1
398,491,1,1
527,492,1,1
327,493,1,1
53,494,1,1
384,495,1,1
380,496,1,1
336,497,1,1
377,498,1,1
406,499,1,1
232,500,1,1
520,501,1,1
444,502,1,1
104,503,1,1
484,504,1,1
64,505,1,1
263,506,1,1
400,507,1,1
480,508,1,1
482,509,1,1
503,510,1,1
179,511,1,1
162,512,1,1
212,513,1,1
148,514,1,1
487,515,1,1
466,516,1,1
290,517,1,1
299,518,1,1
286,519,1,1
252,520,1,1
84,521,1,1
273,522,1,1
531,523,1,1
280,524,0,1
180,525,1,1
494,526,1,1
152,527,1,1
219,528,1,1
311,529,1,1
421,530,1,1
124,531,1,1
56,532,1,1
313,533,1,1
79,534,1,1
383,535,1,1
61,536,1,1
200,537,1,1
287,538,1,1
425,539,1,1
470,540,1,1
